Date,NOROESTE 2 CO ppm,NOROESTE 2 NO ppb,NOROESTE 2 NO2 ppb,NOROESTE 2 NOX ppb,NOROESTE 2 O3 ppb,NOROESTE 2 PM10 ug/m3,NOROESTE 2 PM2.5 ug/m3,NOROESTE 2 PRS mmhg,NOROESTE 2 RAINF mm/hr,NOROESTE 2 RH %,NOROESTE 2 SO2 ppb,NOROESTE 2 SR KW/m2,NOROESTE 2 TOUT degC,NOROESTE 2 WSR KMPH,NOROESTE 2 WDV DEG
2024-10-21 06:00:00,1.59,5.5,9.7,15.0,18.0,29.0,2.0,736.6,0.0,91.0,3.2,0.024,21.27,5.0,124.0
2024-10-21 07:00:00,1.47,5.0,7.4,12.2,22.0,31.0,5.0,737.1,0.0,91.0,4.6,0.069,21.62,9.3,118.0
2024-10-21 08:00:00,1.36,3.7,4.6,8.3,30.0,38.0,4.0,737.0,0.02,84.0,5.6,0.243,23.11,9.9,121.0
2024-10-21 09:00:00,1.38,3.7,4.2,7.8,34.0,45.0,19.0,736.7,0.0,73.0,3.8,0.405,24.82,9.1,136.0
2024-10-21 10:00:00,1.35,3.5,3.8,7.1,35.0,48.0,30.0,736.3,0.0,67.0,3.5,0.366,25.39,10.1,133.0
2024-10-21 11:00:00,1.42,3.8,4.6,8.2,34.0,43.0,17.0,735.7,0.0,67.0,3.4,0.26,25.36,10.0,133.0
2024-10-21 12:00:00,1.36,3.4,4.2,7.5,34.0,46.0,6.0,735.0,0.0,64.0,3.9,0.233,25.71,8.7,147.0
2024-10-21 13:00:00,1.54,5.2,7.9,13.0,26.0,43.0,11.0,734.5,0.0,73.0,3.4,0.108,24.95,7.0,216.0
2024-10-21 14:00:00,1.52,5.1,9.0,13.9,24.0,63.0,6.0,734.4,0.0,76.0,3.5,0.119,24.34,7.1,233.0
2024-10-21 15:00:00,1.7,7.2,12.2,19.2,18.0,65.0,4.0,734.4,0.0,77.0,3.4,0.046,23.97,6.0,240.0
2024-10-21 16:00:00,2.02,5.9,17.2,22.9,14.0,73.0,8.0,734.4,0.0,78.0,3.4,0.01,23.88,3.6,235.0
2024-10-21 17:00:00,1.96,7.8,21.2,28.8,9.0,92.0,15.0,734.4,0.0,78.0,3.4,0.002,23.99,1.9,168.0
2024-10-21 18:00:00,2.32,12.5,27.9,40.2,5.0,89.0,19.0,734.7,0.0,79.0,3.6,0.001,23.64,2.2,204.0
2024-10-21 19:00:00,2.51,28.5,24.2,52.5,3.0,114.0,19.0,734.8,0.0,82.0,4.0,0.001,23.13,2.0,260.0
2024-10-21 20:00:00,2.73,19.0,20.7,68.2,3.0,204.0,22.0,735.0,0.0,85.0,3.9,0.001,22.97,1.8,154.0
2024-10-21 21:00:00,1.81,9.5,14.8,24.1,6.0,171.0,22.0,734.8,0.0,84.0,3.3,0.001,23.07,4.3,99.0
2024-10-21 22:00:00,1.46,3.3,9.5,12.6,11.0,61.0,13.0,734.8,0.0,83.0,3.1,0.001,22.84,5.5,111.0
2024-10-21 23:00:00,1.33,2.2,5.4,7.5,14.0,47.0,5.0,734.7,0.0,83.0,3.3,0.001,22.54,5.1,119.0
2024-10-22 00:00:00,1.28,2.2,3.4,5.4,15.0,41.0,6.0,734.6,0.0,85.0,4.9,0.001,22.18,7.0,108.0
2024-10-22 01:00:00,1.25,2.15,2.7,4.65,16.0,39.0,5.0,734.1,0.0,87.0,3.4,0.001,21.8,5.4,119.0
2024-10-22 02:00:00,1.25,2.1,2.0,3.9,15.0,30.0,4.0,734.1,0.0,88.0,3.3,0.001,21.53,6.0,117.0
2024-10-22 03:00:00,1.25,2.2,2.6,4.6,14.0,29.0,4.0,734.1,0.0,88.0,3.2,0.001,21.56,4.3,127.0
2024-10-22 04:00:00,1.27,2.9,4.1,6.8,17.0,30.0,5.0,734.1,0.0,87.0,3.3,0.001,21.66,5.9,143.0
2024-10-22 05:00:00,1.35,3.7,7.1,10.7,14.0,43.0,6.0,734.3,0.0,88.0,3.3,0.004,21.44,4.1,130.0
2024-10-22 06:00:00,1.33,4.8,8.1,12.7,10.0,47.0,8.5,734.8,0.0,88.0,3.7,0.035,21.57,4.6,33.0
2024-10-22 07:00:00,1.4,4.2,6.4,10.3,21.0,52.0,11.0,735.4,0.0,81.0,4.8,0.307,23.42,7.7,110.0
2024-10-22 08:00:00,1.4,3.4,3.0,6.3,25.0,48.0,12.0,735.7,0.0,75.0,3.6,0.343,24.13,11.3,129.0
2024-10-22 09:00:00,1.35,3.7,3.4,7.0,29.0,43.0,15.0,735.6,0.0,67.0,3.4,0.364,25.5,11.4,140.0
2024-10-22 10:00:00,1.38,3.7,3.9,7.4,32.0,54.0,19.0,735.6,0.0,65.0,3.3,0.299,26.15,11.6,148.0
2024-10-22 11:00:00,1.38,3.6,4.1,7.6,31.0,47.0,9.0,735.0,0.0,64.0,3.2,0.3,26.52,9.3,136.0
2024-10-22 12:00:00,1.36,4.0,4.7,8.6,31.0,46.0,8.0,734.3,0.0,62.0,3.4,0.21,26.98,6.5,95.0
2024-10-22 13:00:00,1.34,2.7,4.1,6.8,33.0,38.0,6.0,734.1,0.0,63.0,7.8,0.275,27.38,5.7,36.0
2024-10-22 14:00:00,1.32,2.9,3.8,6.6,32.0,58.0,11.0,733.7,0.0,58.0,6.5,0.239,28.08,8.3,88.0
2024-10-22 15:00:00,1.4,4.7,7.8,12.3,25.0,46.0,9.0,733.8,0.0,61.0,8.1,0.079,27.22,9.4,106.0
2024-10-22 16:00:00,1.45,8.2,15.5,23.5,16.0,50.0,4.0,734.1,0.0,64.0,7.3,0.029,26.43,5.8,87.0
2024-10-22 17:00:00,1.6,8.6,22.1,30.5,9.0,59.0,3.0,734.3,0.0,67.0,6.3,0.002,25.81,3.0,83.0
2024-10-22 18:00:00,1.62,5.2,15.6,20.6,13.0,79.0,6.0,734.7,0.0,69.0,4.6,0.001,25.44,2.0,117.0
2024-10-22 19:00:00,1.73,7.8,14.6,22.3,8.0,78.0,9.0,735.0,0.0,76.0,3.6,0.001,24.32,1.8,168.0
2024-10-22 20:00:00,1.94,7.8,18.4,37.7,4.0,77.0,15.0,735.3,0.0,79.0,3.5,0.001,23.89,1.8,288.0
2024-10-22 21:00:00,1.55,7.8,12.4,20.0,11.0,70.5,14.0,735.4,0.0,78.0,3.5,0.001,23.72,3.9,110.0
2024-10-22 22:00:00,1.34,3.1,6.6,9.6,14.0,64.0,9.0,735.2,0.0,82.0,3.2,0.001,22.84,5.6,135.0
2024-10-22 23:00:00,1.26,2.1,3.3,5.3,19.0,46.0,6.0,734.9,0.0,83.0,3.2,0.001,22.71,5.7,112.0
2024-10-23 00:00:00,1.25,2.7,3.0,5.6,17.0,36.0,6.0,734.6,0.0,85.0,3.3,0.001,22.23,3.7,121.0
2024-10-23 01:00:00,1.23,3.5,5.5,8.8,13.0,38.0,5.0,734.4,0.0,85.0,3.3,0.001,21.95,1.9,68.0
2024-10-23 02:00:00,1.23,4.4,10.9,15.0,7.0,43.0,6.0,734.1,0.0,86.0,3.6,0.001,21.58,1.8,47.0
2024-10-23 03:00:00,1.22,7.7,12.8,20.4,5.0,65.0,5.0,734.3,0.0,88.0,5.1,0.001,20.97,2.1,23.0
2024-10-23 04:00:00,1.23,5.3,9.4,14.5,6.0,53.0,6.0,734.5,0.0,90.0,3.7,0.001,20.42,3.1,356.0
2024-10-23 05:00:00,1.26,3.0,7.3,10.2,11.0,41.0,4.0,734.9,0.0,90.0,3.5,0.003,20.7,2.2,12.0
2024-10-23 06:00:00,1.31,4.0,6.4,10.3,11.0,44.0,4.0,735.4,0.0,90.0,3.4,0.043,20.98,1.8,353.0
2024-10-23 07:00:00,1.28,4.0,4.5,8.3,17.0,50.0,9.0,735.9,0.0,87.0,7.1,0.155,21.97,2.6,356.0
2024-10-23 08:00:00,1.28,4.3,6.0,10.2,24.0,46.0,17.0,736.4,0.0,77.0,33.6,0.294,23.78,2.8,21.0
2024-10-23 09:00:00,1.32,4.7,7.4,12.0,33.0,61.0,26.0,736.4,0.0,66.0,32.5,0.499,26.45,2.4,74.0
2024-10-23 10:00:00,1.35,3.9,8.3,12.0,48.0,73.0,40.0,735.9,0.0,61.0,36.5,0.552,27.64,6.4,158.0
2024-10-23 11:00:00,1.33,3.4,5.2,8.5,40.0,72.0,34.0,735.4,0.0,58.0,16.7,0.539,28.04,8.5,124.0
2024-10-23 12:00:00,1.28,4.0,4.4,8.2,32.0,58.0,22.0,734.8,0.0,55.0,4.7,0.466,28.41,9.5,115.0
2024-10-23 13:00:00,1.29,3.9,4.6,8.4,34.0,47.0,9.0,734.4,0.0,53.0,4.6,0.394,28.72,9.4,109.0
2024-10-23 14:00:00,1.36,3.9,4.7,8.4,33.0,57.0,8.0,734.1,0.0,54.0,6.7,0.398,28.79,10.1,122.0
2024-10-23 15:00:00,1.39,3.4499999999999997,6.1,9.35,30.0,56.0,10.0,734.1,0.0,56.0,8.8,0.19,28.2,10.9,117.0
2024-10-23 16:00:00,1.4,3.0,7.5,10.3,26.0,57.0,8.0,734.0,0.0,58.0,10.7,0.067,27.6,8.2,99.0
2024-10-23 17:00:00,1.6,3.7,13.2,16.7,17.0,55.0,7.333333333333333,734.1,0.0,66.0,4.3,0.002,25.99,4.2,86.0
2024-10-23 18:00:00,1.48,4.0,12.1,15.9,17.0,56.0,6.666666666666667,734.4,0.0,67.0,3.8,0.001,25.29,6.4,97.0
2024-10-23 19:00:00,1.62,6.2,14.1,20.1,10.0,57.0,6.0,734.8,0.0,75.0,3.6,0.001,23.97,1.8,158.0
2024-10-23 20:00:00,1.68,7.1,15.4,22.4,9.0,67.0,8.0,734.8,0.0,76.0,3.5,0.001,23.54,1.8,168.0
2024-10-23 21:00:00,1.85,16.1,18.4,34.5,5.0,84.0,11.0,734.8,0.0,78.0,3.6,0.001,23.01,1.8,197.0
2024-10-23 22:00:00,1.99,14.450000000000001,15.8,32.05,4.0,122.0,25.0,734.3,0.0,81.0,3.8,0.001,22.41,3.1000000000000005,154.0
2024-10-23 23:00:00,1.35,12.8,16.9,29.6,4.0,106.0,25.0,733.9,0.0,81.0,3.6,0.001,22.1,4.4,21.0
2024-10-24 00:00:00,1.24,3.0,9.3,12.2,10.0,90.0,11.0,733.7,0.0,84.0,5.1,0.001,21.39,5.7,52.0
2024-10-24 01:00:00,1.23,2.7,6.8,9.3,12.0,56.0,6.0,733.3,0.0,84.0,4.5,0.001,21.21,1.8,112.0
2024-10-24 02:00:00,1.2,3.6,8.8,12.2,7.0,39.0,6.0,733.0,0.0,87.0,4.2,0.001,20.07,1.8,12.0
2024-10-24 03:00:00,1.17,3.8,7.3,10.9,7.0,43.0,4.0,732.9,0.0,90.0,4.7,0.001,19.02,5.3,18.0
2024-10-24 04:00:00,1.2,4.1,6.8,10.7,8.0,33.0,4.0,733.1,0.0,93.0,3.4,0.001,18.62,4.8,12.0
2024-10-24 05:00:00,1.23,5.4,6.5,11.8,7.0,25.0,4.0,733.4,0.0,93.0,3.3,0.003,18.74,2.9,336.0
2024-10-24 06:00:00,1.29,4.2,5.5,9.5,11.0,26.0,6.0,733.8,0.0,94.0,5.6,0.032,19.2,1.8,359.0
2024-10-24 07:00:00,1.24,4.1,5.2,9.2,12.0,32.0,12.0,734.2,0.0,94.0,8.5,0.083,19.33,1.8,32.0
2024-10-24 08:00:00,1.26,6.5,9.3,15.7,12.0,45.0,27.0,734.4,0.0,93.0,32.5,0.116,19.91,1.8,3.0
2024-10-24 09:00:00,1.28,5.8,6.2,11.9,21.0,68.0,30.0,734.2,0.0,89.0,15.6,0.474,22.46,2.8,2.0
2024-10-24 10:00:00,1.32,4.6,7.5,11.9,38.0,82.0,48.0,733.8,0.0,67.0,10.2,0.566,26.34,3.0,97.0
2024-10-24 11:00:00,1.29,3.5,5.3,8.6,40.0,72.0,46.0,733.0,0.0,56.0,6.4,0.541,27.48,9.4,121.0
2024-10-24 12:00:00,1.27,3.0,4.2,7.0,41.0,55.0,20.0,732.2,0.0,54.0,6.3,0.525,28.1,10.1,123.0
2024-10-24 13:00:00,1.24,3.0,3.7,6.6,37.0,53.0,14.0,731.5,0.0,50.0,14.3,0.443,28.81,10.4,121.0
2024-10-24 14:00:00,1.3,3.2,3.9,7.0,35.0,53.0,12.0,731.2,0.0,48.0,16.8,0.331,29.1,9.8,118.0
2024-10-24 15:00:00,1.3,3.3,5.6,8.8,33.0,47.0,11.0,731.1,0.0,48.0,23.0,0.217,28.96,10.6,92.0
2024-10-24 16:00:00,1.3,5.3,11.0,16.2,25.0,51.0,7.0,731.3,0.0,53.0,12.5,0.049,27.63,9.6,83.0
2024-10-24 17:00:00,1.45,15.1,21.2,36.2,13.0,57.0,2.0,731.6,0.0,57.0,6.6,0.002,26.25,6.4,85.0
2024-10-24 18:00:00,1.49,11.6,21.3,32.7,11.0,98.0,2.0,732.0,0.0,59.0,7.6,0.001,25.35,3.5,113.0
2024-10-24 19:00:00,1.63,7.9,18.8,26.5,8.0,73.0,2.0,732.6,0.0,67.0,4.0,0.001,23.95,1.8,171.0
2024-10-24 20:00:00,1.55,6.7,18.3,24.9,9.0,72.0,9.0,732.7,0.0,68.0,9.6,0.001,23.59,2.7,116.0
2024-10-24 21:00:00,1.27,4.2,10.5,14.5,16.0,79.0,9.0,732.9,0.0,74.0,8.5,0.001,22.5,5.9,109.0
2024-10-24 22:00:00,1.22,2.7,5.6,8.2,16.0,58.0,7.333333333333333,732.9,0.0,81.0,3.7,0.001,21.25,1.8,131.0
2024-10-24 23:00:00,1.21,2.4,4.3,6.6,16.0,38.0,5.666666666666667,732.8,0.0,83.0,3.4,0.001,20.84,1.8,135.0
2024-10-25 00:00:00,1.18,2.7,6.1,8.7,14.0,38.0,4.0,732.6,0.0,82.0,3.3,0.001,20.79,1.8,88.0
2024-10-25 01:00:00,1.11,4.0,7.2,11.1,9.0,38.0,4.0,732.6,0.0,87.0,4.6,0.001,19.33,7.9,24.0
2024-10-25 02:00:00,1.1,5.9,7.0,12.8,7.0,39.0,7.0,732.6,0.0,91.0,3.4,0.001,18.19,4.2,335.0
2024-10-25 03:00:00,1.14,10.8,8.2,18.9,5.0,39.0,7.0,732.8,0.0,92.0,3.2,0.001,17.89,1.8,327.0
2024-10-25 04:00:00,1.12,4.0,6.9,10.8,8.0,46.0,9.0,733.1,0.0,93.0,3.3,0.001,18.49,1.8,337.0
2024-10-25 05:00:00,1.19,5.6,8.7,14.1,6.0,38.0,11.0,733.6,0.0,92.0,3.4,0.002,18.88,1.8,329.0
2024-10-25 06:00:00,1.28,10.6,14.5,24.9,6.0,48.0,10.0,734.2,0.0,91.0,4.3,0.032,19.67,5.1,316.0
2024-10-25 07:00:00,1.36,15.5,13.7,29.2,9.0,60.0,21.0,734.7,0.0,85.0,4.6,0.166,21.14,4.6,315.0
2024-10-25 08:00:00,1.4,20.2,15.0,35.1,13.0,80.0,27.0,735.1,0.0,76.0,8.8,0.36,23.27,5.0,320.0
2024-10-25 09:00:00,1.39,12.4,13.1,25.4,22.0,76.0,33.0,734.9,0.0,64.0,12.0,0.49,25.98,3.5,349.0
2024-10-25 10:00:00,1.3,5.5,10.2,15.5,40.0,74.0,40.0,734.8,0.0,55.0,21.5,0.568,28.21,4.3,116.0
2024-10-25 11:00:00,1.27,3.2,7.1,10.2,53.0,76.0,50.0,734.3,0.0,52.0,15.5,0.587,28.48,10.1,128.0
2024-10-25 12:00:00,1.27,3.1,5.5,8.5,50.0,68.0,31.0,733.8,0.0,50.0,9.5,0.57,28.84,10.5,133.0
2024-10-25 13:00:00,1.22,3.1,6.8,9.8,55.0,62.0,26.0,733.4,0.0,47.0,4.8,0.47,29.51,8.7,111.0
2024-10-25 14:00:00,1.23,3.9,7.0,10.8,45.0,55.0,23.0,733.4,0.0,45.0,11.2,0.344,29.76,7.6,119.0
2024-10-25 15:00:00,1.2,3.4,5.4,8.6,35.0,64.0,17.0,733.8,0.0,49.0,9.4,0.22,29.25,9.3,75.0
2024-10-25 16:00:00,1.22,3.1,7.5,10.4,29.0,63.0,9.0,734.3,0.0,54.0,4.2,0.051,27.94,8.8,59.0
2024-10-25 17:00:00,1.37,3.4,15.0,18.1,19.0,54.0,7.0,735.0,0.0,57.0,3.8,0.002,26.64,5.5,62.0
2024-10-25 18:00:00,1.49,9.0,15.9,24.7,16.0,89.0,8.0,735.7,0.0,59.0,3.6,0.001,25.57,2.9,17.0
2024-10-25 19:00:00,1.77,22.1,21.0,42.9,4.0,183.0,25.0,736.2,0.0,72.0,4.0,0.001,23.54,2.1,280.0
2024-10-25 20:00:00,1.73,20.0,17.7,37.6,4.0,219.0,29.0,736.6,0.0,76.0,3.8,0.001,22.67,1.8,290.0
2024-10-25 21:00:00,1.91,35.8,15.5,51.2,4.0,163.0,39.0,736.9,0.0,79.0,3.7,0.001,22.15,1.8,227.0
2024-10-25 22:00:00,1.63,17.3,18.0,35.2,4.0,284.0,29.0,736.8,0.0,77.0,3.8,0.001,22.18,3.2,108.0
2024-10-25 23:00:00,1.53,13.1,13.3,26.2,8.0,111.0,20.0,736.7,0.0,82.0,3.7,0.001,21.7,2.2,119.0
2024-10-26 00:00:00,1.24,13.3,12.8,26.0,7.0,92.0,12.0,736.7,0.0,85.0,4.0,0.001,20.81,1.8,327.0
2024-10-26 01:00:00,1.16,4.1,8.3,12.2,9.0,71.0,11.0,736.4,0.0,88.0,3.4,0.001,20.05,1.8,343.0
2024-10-26 02:00:00,1.12,2.5,4.9,7.3,14.0,48.0,5.0,736.3,0.0,89.0,3.2,0.001,20.27,2.7,349.0
2024-10-26 03:00:00,1.16,2.5,5.3,7.6,13.0,35.0,8.0,736.6,0.0,91.0,3.7,0.001,20.28,4.1,322.0
2024-10-26 04:00:00,1.14,2.8,5.8,8.5,14.0,38.0,10.0,737.1,0.0,91.0,4.9,0.001,20.5,5.8,15.0
2024-10-26 05:00:00,1.17,2.7,6.2,8.7,14.0,39.0,9.0,737.5,0.0,91.0,3.5,0.002,20.43,4.0,343.0
2024-10-26 06:00:00,1.23,3.4,6.5,9.8,15.0,37.0,9.0,738.1,0.0,90.0,3.7,0.036,20.95,3.4,315.0
2024-10-26 07:00:00,1.22,3.3,4.5,7.7,20.0,42.0,14.0,738.5,0.0,84.0,4.0,0.112,22.17,4.8,333.0
2024-10-26 08:00:00,1.19,3.3,3.9,7.1,23.0,50.0,12.0,738.9,0.0,77.0,5.3,0.215,23.67,4.9,9.0
2024-10-26 09:00:00,1.27,5.1,7.3,12.3,27.0,41.0,15.0,738.8,0.0,70.0,15.1,0.385,25.67,5.1,151.0
2024-10-26 10:00:00,1.28,4.4,9.2,13.5,44.0,70.0,30.0,738.5,0.0,62.0,54.5,0.527,27.26,6.7,122.0
2024-10-26 11:00:00,1.25,4.2,5.8,9.9,36.0,74.0,36.0,737.8,0.0,54.0,47.9,0.612,28.82,7.3,123.0
2024-10-26 12:00:00,1.21,3.9,4.5,8.3,33.0,53.0,33.0,737.1,0.0,49.0,17.3,0.615,29.38,8.7,101.0
2024-10-26 13:00:00,1.21,3.6,4.6,8.1,36.0,45.0,20.0,736.4,0.0,45.0,37.1,0.479,29.87,8.1,116.0
2024-10-26 14:00:00,1.18,2.9,3.8,6.6,37.0,51.0,14.0,736.3,0.0,43.0,24.3,0.358,29.82,9.0,75.0
2024-10-26 15:00:00,1.16,3.0,4.5,7.4,33.0,38.0,8.0,736.3,0.0,44.0,18.4,0.169,29.18,10.0,86.0
2024-10-26 16:00:00,1.27,3.3,7.1,10.2,27.0,42.0,7.8,736.5,0.0,49.0,12.6,0.049,28.36,9.2,103.0
2024-10-26 17:00:00,1.4,4.0,8.9,12.7,20.0,42.0,7.6,737.0,0.0,60.0,5.0,0.002,26.36,9.7,119.0
2024-10-26 18:00:00,1.48,4.9,9.6,14.2,16.0,50.0,7.4,737.6,0.0,70.0,3.7,0.001,24.41,8.0,160.0
2024-10-26 19:00:00,1.54,5.6,11.9,17.3,12.0,56.0,7.2,737.9,0.0,72.0,3.5,0.001,23.87,5.6,154.0
2024-10-26 20:00:00,1.79,8.8,17.6,26.3,7.0,65.0,7.0,738.2,0.0,70.0,3.6,0.001,24.06,3.9,203.0
2024-10-26 21:00:00,1.69,10.0,16.9,26.7,7.0,78.0,13.0,738.2,0.0,70.0,3.6,0.001,24.05,4.8,117.0
2024-10-26 22:00:00,1.38,5.0,12.3,17.1,7.0,79.0,10.0,738.2,0.0,76.0,4.2,0.001,22.75,4.8,74.0
2024-10-26 23:00:00,1.28,3.9,6.7,10.5,11.0,52.0,4.0,738.2,0.0,81.0,4.4,0.001,21.82,5.8,124.0
2024-10-27 00:00:00,1.22,2.5,4.1,6.4,14.0,35.0,7.0,738.0,0.0,83.0,3.5,0.001,21.29,2.5,139.0
2024-10-27 01:00:00,1.17,2.3,4.5,6.6,11.0,32.0,2.0,737.5,0.0,85.0,3.5,0.001,20.68,2.2,6.0
2024-10-27 02:00:00,1.2,9.4,8.1,17.3,5.0,29.0,3.0,737.2,0.0,88.0,3.4,0.001,19.59,1.8,295.0
2024-10-27 03:00:00,1.15,3.8,4.8,8.5,10.0,47.0,2.0,737.1,0.0,89.0,3.4,0.001,19.36,6.7,347.0
2024-10-27 04:00:00,1.16,3.2,5.1,8.1,10.0,29.0,2.5,737.2,0.0,89.0,3.3,0.001,19.12,5.6,340.0
2024-10-27 05:00:00,1.24,6.9,7.3,14.1,7.0,41.0,3.0,737.6,0.0,88.0,3.3,0.003,19.09,2.8,320.0
2024-10-27 06:00:00,1.32,8.8,8.0,16.6,8.0,46.0,8.0,737.9,0.0,83.0,3.4,0.078,20.69,2.8,282.0
2024-10-27 07:00:00,1.42,12.6,10.1,22.5,12.0,61.0,14.0,738.2,0.0,74.0,4.9,0.227,23.53,5.1,318.0
2024-10-27 08:00:00,1.33,7.0,8.0,14.8,22.0,54.0,12.0,738.2,0.0,66.0,6.4,0.37,25.23,4.5,338.0
2024-10-27 09:00:00,1.25,5.6,8.0,13.4,31.0,40.0,22.0,738.0,0.0,54.0,29.6,0.485,27.88,1.9,63.0
2024-10-27 10:00:00,1.27,3.9,7.0,10.7,46.0,43.0,36.0,737.4,0.0,47.0,42.6,0.558,28.69,7.3,140.0
2024-10-27 11:00:00,1.21,3.1,4.0,7.0,42.0,50.0,20.0,736.5,0.0,43.0,19.6,0.588,29.62,7.3,150.0
2024-10-27 12:00:00,1.18,2.9,3.2,6.0,41.0,36.0,23.0,735.4,0.0,41.0,15.9,0.558,30.07,7.2,137.0
2024-10-27 13:00:00,1.16,3.2,4.1,7.1,40.0,31.0,12.0,734.6,0.0,38.0,30.3,0.483,30.72,7.5,124.0
2024-10-27 14:00:00,1.17,3.2,4.2,7.3,40.0,39.0,18.0,734.1,0.0,35.0,22.9,0.368,30.58,8.8,107.0
2024-10-27 15:00:00,1.16,2.8,4.7,7.3,40.0,38.0,3.0,734.1,0.0,36.0,18.1,0.216,29.96,11.0,94.0
2024-10-27 16:00:00,1.22,3.9,9.7,13.4,33.0,31.0,3.0,734.2,0.0,38.0,4.8,0.056,28.53,9.6,96.0
2024-10-27 17:00:00,1.39,2.8,16.2,18.8,24.0,37.0,3.0,734.5,0.0,43.0,4.6,0.002,26.98,7.7,84.0
2024-10-27 18:00:00,1.47,3.6,15.5,18.9,23.0,49.0,3.0,735.0,0.0,49.0,4.9,0.001,25.56,3.8,127.0
2024-10-27 19:00:00,1.54,3.5,15.0,18.3,19.0,54.0,3.0,735.6,0.0,55.0,3.5,0.001,24.1,2.6,181.0
2024-10-27 20:00:00,1.63,5.9,17.8,23.6,14.0,55.0,3.0,735.6,0.0,59.0,3.5,0.001,23.39,1.8,189.0
2024-10-27 21:00:00,1.85,17.2,21.9,39.0,5.0,60.0,14.0,735.6,0.0,65.0,3.7,0.001,22.26,1.8,170.0
2024-10-27 22:00:00,1.27,3.4,12.8,16.0,15.0,101.0,11.0,735.5,0.0,67.0,10.3,0.001,21.26,9.0,65.0
2024-10-27 23:00:00,1.16,2.4,5.3,7.6,25.0,42.0,4.0,735.1,0.0,72.0,8.5,0.001,20.83,10.2,88.0
2024-10-28 00:00:00,1.14,2.2,3.2,5.2,25.0,26.0,5.0,734.9,0.0,78.0,4.6,0.001,20.0,6.0,85.0
2024-10-28 01:00:00,1.12,2.1,5.5,7.5,20.0,29.0,3.0,734.7,0.0,84.0,4.5,0.001,18.81,1.8,38.0
2024-10-28 02:00:00,1.11,2.1,4.4,6.4,18.0,35.0,2.6666666666666665,734.4,0.0,87.0,3.5,0.001,17.93,1.8,350.0
2024-10-28 03:00:00,1.1,2.5,4.5,6.9,16.0,26.0,2.3333333333333335,734.4,0.0,90.0,3.3,0.001,17.23,5.4,343.0
2024-10-28 04:00:00,1.12,3.9,6.5,10.3,12.0,22.0,2.0,734.6,0.0,91.0,3.3,0.001,16.56,5.0,334.0
2024-10-28 05:00:00,1.26,17.9,13.3,31.0,5.0,30.0,5.0,734.8,0.0,92.0,3.4,0.003,16.56,2.5,280.0
2024-10-28 06:00:00,1.5,27.8,14.1,41.9,5.0,71.0,13.0,735.0,0.0,89.0,3.5,0.083,18.3,2.2,282.0
2024-10-28 07:00:00,1.29,8.3,8.7,16.8,18.0,143.0,13.0,735.2,0.0,81.0,3.6,0.233,21.08,6.3,329.0
2024-10-28 08:00:00,1.28,6.6,7.8,14.2,23.0,54.0,15.0,735.5,0.0,73.0,7.5,0.376,23.01,6.2,13.0
2024-10-28 09:00:00,1.31,7.5,12.2,19.5,32.0,44.0,19.0,735.2,0.0,61.0,19.075,0.49,25.33,5.7,93.0
2024-10-28 10:00:00,1.05,12.45,6.699999999999999,19.0,32.0,26.5,12.5,734.3333333333334,0.0,44.0,30.65,0.413,20.645,6.65,106.5
2024-10-28 11:00:00,0.79,17.4,1.2,18.5,32.0,9.0,6.0,733.4666666666667,0.0,27.0,5.3,0.336,15.96,7.6,120.0
2024-10-28 12:00:00,1.22,4.1,4.2,8.2,37.0,37.5,17.5,732.6,0.0,45.0,5.0,0.557,28.56,12.4,127.0
2024-10-28 13:00:00,1.19,3.5,3.7,7.0,37.0,66.0,29.0,731.5,0.0,43.0,5.8,0.476,29.23,13.0,121.0
2024-10-28 14:00:00,1.19,3.2,3.7,6.8,36.0,43.0,12.0,731.5,0.0,43.0,7.3,0.369,29.62,11.7,124.0
2024-10-28 15:00:00,1.19,3.5,4.6,7.9,34.0,40.0,3.0,731.3,0.0,43.0,4.6,0.226,29.43,13.1,107.0
2024-10-28 16:00:00,1.32,3.9,8.9,12.6,27.0,44.0,6.0,731.4,0.0,48.0,3.5,0.056,28.47,9.7,108.0
2024-10-28 17:00:00,1.53,4.7,14.6,19.0,19.0,50.0,5.0,731.5,0.0,55.0,4.1,0.002,26.86,8.6,94.0
2024-10-28 18:00:00,1.41,4.4,10.8,15.0,20.0,81.0,4.0,732.0,0.0,62.0,3.8,0.001,25.97,9.3,117.0
2024-10-28 19:00:00,1.39,3.7,8.8,12.3,20.0,58.0,3.0,732.5,0.0,66.0,3.5,0.001,24.67,8.8,114.0
2024-10-28 20:00:00,1.39,3.6,7.7,11.1,17.0,52.0,2.0,732.6,0.0,72.0,3.5,0.001,23.36,8.3,111.0
2024-10-28 21:00:00,1.27,2.8,4.1,6.7,19.0,49.0,2.0,732.4,0.0,79.0,3.3,0.001,22.15,10.3,110.0
2024-10-28 22:00:00,1.23,2.5,3.1,5.5,19.0,36.0,3.0,732.2,0.0,83.0,3.4,0.001,21.34,9.3,117.0
2024-10-28 23:00:00,1.22,2.6,3.0,5.4,18.0,31.0,2.5,731.8,0.0,84.0,3.3,0.001,20.9,9.3,106.0
2024-10-29 00:00:00,1.19,2.3,2.0,4.2,19.0,30.0,2.0,731.5,0.0,86.0,3.3,0.001,20.55,8.3,101.0
