Date,SURESTE CO ppm,SURESTE NO ppb,SURESTE NO2 ppb,SURESTE NOX ppb,SURESTE O3 ppb,SURESTE PM10 ug/m3,SURESTE PM2.5 ug/m3,SURESTE PRS mmhg,SURESTE RAINF mm/hr,SURESTE RH %,SURESTE SO2 ppb,SURESTE SR KW/m2,SURESTE TOUT degC,SURESTE WSR KMPH,SURESTE WDV DEG
2024-10-24 11:00:00,1.54,33.3,34.0,67.2,13.0,129.0,38.65,725.5,0.0,76.0,3.2,0.315,23.52,7.2,26.0
2024-10-24 12:00:00,1.55,19.2,40.1,59.2,27.0,126.0,39.41,725.0,0.0,70.0,3.3,0.312,24.7,6.7,80.0
2024-10-24 13:00:00,1.06,5.4,13.0,18.4,43.0,137.0,47.46,724.3,0.0,57.0,3.1,0.467,26.75,12.4,119.0
2024-10-24 14:00:00,0.99,4.1,9.1,13.2,46.0,51.0,23.83,723.5,0.0,55.0,3.2,0.438,27.33,14.6,106.0
2024-10-24 15:00:00,0.98,3.9,8.7,12.5,52.0,63.0,22.58,722.8,0.0,56.0,3.2,0.349,27.5,16.2,108.0
2024-10-24 16:00:00,0.94,3.4,6.4,9.7,41.0,53.0,23.78,722.5,0.0,54.0,2.9,0.098,27.38,15.7,115.0
2024-10-24 17:00:00,0.9,3.4,5.7,9.1,33.0,40.0,17.94,722.5,0.0,54.0,2.7,0.099,27.73,13.4,118.0
2024-10-24 18:00:00,0.96,3.5,9.2,12.7,27.0,24.0,12.13,722.6,0.0,56.0,2.6,0.027,26.75,11.0,115.0
2024-10-24 19:00:00,1.13,4.2,13.0,17.1,22.0,33.0,10.98,722.9,0.0,59.0,2.7,0.001,25.79,12.7,95.0
2024-10-24 20:00:00,0.93,3.2,8.2,11.4,25.0,39.0,13.0,723.2,0.0,59.0,2.6,0.0,25.42,13.3,105.0
2024-10-24 21:00:00,0.87,3.2,7.6,10.8,26.0,28.0,9.15,723.5,0.0,58.0,2.6,0.0,25.34,12.8,121.0
2024-10-24 22:00:00,0.93,4.0,12.9,16.8,19.0,27.0,9.17,723.8,0.0,60.0,2.5,0.0,24.65,9.1,182.0
2024-10-24 23:00:00,1.2,9.4,22.4,31.8,6.0,33.0,10.16,724.0,0.0,68.0,2.5,0.0,22.84,5.0,188.0
2024-10-25 00:00:00,1.14,7.8,18.9,26.6,8.0,42.0,14.36,723.9,0.0,71.0,2.5,0.0,22.48,6.4,35.0
2024-10-25 01:00:00,1.18,11.1,20.3,31.3,5.0,44.0,17.11,723.6,0.0,76.0,2.4,0.0,21.24,2.6,249.0
2024-10-25 02:00:00,1.06,5.7,18.0,23.7,4.0,43.0,16.54,723.6,0.0,80.0,2.5,0.0,20.06,1.8,297.0
2024-10-25 03:00:00,1.07,11.1,15.4,26.5,2.0,33.0,14.21,723.6,0.0,84.0,2.6,0.0,19.07,1.8,282.0
2024-10-25 04:00:00,1.12,15.4,14.5,29.8,3.0,28.0,11.85,723.6,0.0,86.0,2.7,0.0,18.73,1.8,254.0
2024-10-25 05:00:00,0.88,5.5,11.9,17.3,5.0,29.0,12.02,723.7,0.0,86.0,2.7,0.0,18.16,2.8,283.0
2024-10-25 06:00:00,1.19,34.2,17.5,51.5,3.0,25.0,11.13,724.2,0.0,88.0,3.0,0.0,18.38,3.8,299.0
2024-10-25 07:00:00,1.96,79.2,18.9,97.9,3.0,64.0,24.89,724.6,0.0,91.0,3.3,0.003,18.29,3.2,301.0
2024-10-25 08:00:00,1.69,73.2,23.1,96.0,3.0,123.0,39.55,725.0,0.0,81.0,3.3,0.08,19.18,5.2,291.0
2024-10-25 09:00:00,1.19,32.6,24.3,56.7,8.0,103.0,25.0,725.8,0.0,54.0,3.3,0.211,22.32,6.3,282.0
2024-10-25 10:00:00,1.4,44.4,35.4,79.5,10.0,64.0,12.67,726.2,0.0,48.0,4.7,0.326,24.3,5.8,253.0
2024-10-25 11:00:00,1.66,39.9,44.9,84.5,16.0,111.0,21.96,726.2,0.0,56.0,5.2,0.406,26.01,5.5,271.0
2024-10-25 12:00:00,1.36,12.3,29.7,41.9,37.0,157.0,36.96,726.2,0.0,54.0,4.2,0.46,26.94,6.5,66.0
2024-10-25 13:00:00,1.22,6.3,22.2,28.5,58.0,115.0,28.54,725.9,0.0,52.0,3.7,0.473,27.57,7.9,73.0
2024-10-25 14:00:00,1.11,4.6,16.4,20.9,63.0,100.0,28.48,725.1,0.0,52.0,3.4,0.437,28.1,12.7,94.0
2024-10-25 15:00:00,1.06,3.8,13.2,16.9,66.0,89.0,27.5,724.7,0.0,53.0,3.4,0.371,28.25,13.8,93.0
2024-10-25 16:00:00,1.03,3.2,10.2,13.4,66.0,80.0,29.8,724.8,0.0,53.0,3.3,0.23,28.23,15.4,98.0
2024-10-25 17:00:00,1.04,2.8,11.0,13.8,67.0,66.0,23.47,725.1,0.0,54.0,3.3,0.059,27.77,13.0,110.0
2024-10-25 18:00:00,1.09,2.7,14.2,16.9,61.0,58.0,20.31,725.6,0.0,55.0,3.1,0.032,27.1,11.8,108.0
2024-10-25 19:00:00,1.06,2.9,13.1,15.9,31.0,57.0,19.23,726.3,0.0,60.0,3.1,0.001,26.12,11.7,111.0
2024-10-25 20:00:00,0.97,3.1,10.6,13.6,24.0,48.0,17.68,727.0,0.0,61.0,3.1,0.0,25.63,9.3,130.0
2024-10-25 21:00:00,1.19,7.1,22.4,29.5,12.0,38.0,15.56,727.4,0.0,66.0,3.1,0.0,24.29,4.4,215.0
2024-10-25 22:00:00,1.21,6.4,22.9,29.3,9.0,42.0,16.59,727.7,0.0,68.0,3.2,0.0,23.44,4.2,183.0
2024-10-25 23:00:00,1.43,17.0,25.8,42.6,3.0,54.0,17.27,727.7,0.0,71.0,3.2,0.0,22.32,2.1,194.0
2024-10-26 00:00:00,1.63,32.9,25.2,57.8,3.0,55.0,17.32,727.7,0.0,75.0,3.2,0.0,21.72,2.4,259.0
2024-10-26 01:00:00,1.48,21.9,24.9,46.7,3.0,61.0,19.23,727.6,0.0,76.0,3.0,0.0,21.8,5.9,31.0
2024-10-26 02:00:00,1.13,5.8,16.9,22.6,8.0,76.0,22.66,727.5,0.0,77.0,3.1,0.0,21.61,6.6,29.0
2024-10-26 03:00:00,1.24,10.1,20.9,31.0,2.0,50.0,19.27,727.4,0.0,80.0,3.1,0.0,20.54,2.7,236.0
2024-10-26 04:00:00,1.15,9.0,17.0,26.1,3.0,49.0,18.73,727.4,0.0,84.0,3.0,0.0,19.44,1.8,234.0
2024-10-26 05:00:00,1.16,15.8,16.6,32.3,2.0,43.0,16.45,727.6,0.0,85.0,3.1,0.0,19.63,2.5,261.0
2024-10-26 06:00:00,1.14,22.8,18.9,41.6,2.0,45.0,15.94,727.9,0.0,85.0,2.9,0.0,20.19,3.3,278.0
2024-10-26 07:00:00,1.28,30.5,19.8,50.2,2.0,64.0,23.12,728.5,0.0,86.0,3.2,0.001,20.32,2.0,132.0
2024-10-26 08:00:00,1.37,33.2,22.8,55.9,3.0,69.0,24.39,729.0,0.0,82.0,3.2,0.017,21.04,3.0,241.0
2024-10-26 09:00:00,1.26,26.5,25.1,51.5,6.0,83.0,24.6,729.6,0.0,73.0,3.4,0.098,21.8,4.9,256.0
2024-10-26 10:00:00,1.32,25.3,27.9,53.1,12.0,73.0,24.65,730.0,0.0,69.0,3.3,0.258,24.23,4.3,242.0
2024-10-26 11:00:00,1.38,19.5,31.7,51.2,23.0,103.0,34.6,730.0,0.0,65.0,3.5,0.381,25.56,6.7,86.0
2024-10-26 12:00:00,1.15,13.6,25.2,38.7,23.0,94.0,33.25,729.7,0.0,66.0,3.3,0.133,25.4,9.1,87.0
2024-10-26 13:00:00,1.0,6.3,12.3,18.6,34.0,85.0,26.23,729.1,0.0,60.0,3.2,0.357,26.54,11.6,106.0
2024-10-26 14:00:00,0.94,4.3,9.1,13.4,41.0,65.0,24.88,728.4,0.0,54.0,3.3,0.415,27.39,12.5,129.0
2024-10-26 15:00:00,0.96,4.0,8.1,12.1,38.0,58.0,23.36,727.8,0.0,54.0,4.5,0.334,27.48,13.2,123.0
2024-10-26 16:00:00,0.85,3.9,6.0,9.9,31.0,44.0,21.48,727.7,0.0,50.0,3.9,0.202,27.88,12.1,145.0
2024-10-26 17:00:00,0.85,4.0,6.4,10.4,29.0,26.0,8.79,727.7,0.0,50.0,3.3,0.09,27.79,10.9,161.0
2024-10-26 18:00:00,0.87,3.4,8.3,11.7,27.0,26.0,9.47,727.8,0.0,53.0,3.3,0.041,26.74,8.9,167.0
2024-10-26 19:00:00,0.96,3.3,10.7,13.9,22.0,37.0,10.62,728.1,0.0,56.0,3.4,0.001,25.77,7.1,156.0
2024-10-26 20:00:00,1.05,3.8,11.1,14.8,19.0,34.0,11.89,728.6,0.0,59.0,3.0,0.0,25.54,10.7,114.0
2024-10-26 21:00:00,0.9,4.1,8.8,12.9,20.0,27.0,13.02,728.9,0.0,63.0,2.7,0.0,24.91,6.2,154.0
2024-10-26 22:00:00,1.2,10.4,19.1,29.5,6.0,19.0,8.39,729.2,0.0,70.0,2.8,0.0,23.5,3.8,261.0
2024-10-26 23:00:00,1.46,26.7,21.1,47.7,2.0,45.0,17.07,729.1,0.0,75.0,2.9,0.0,22.14,2.6,276.0
2024-10-27 00:00:00,1.45,20.8,20.8,41.5,3.0,50.0,18.44,729.1,0.0,76.0,2.8,0.0,22.24,4.1,9.0
2024-10-27 01:00:00,1.12,6.1,18.1,24.3,4.0,51.0,20.0,728.9,0.0,79.0,2.8,0.0,21.91,7.8,88.0
2024-10-27 02:00:00,1.16,6.0,17.1,23.1,3.0,42.0,16.35,728.9,0.0,81.0,2.8,0.0,21.36,6.5,79.0
2024-10-27 03:00:00,1.27,13.7,16.2,29.9,2.0,46.0,17.16,728.6,0.0,83.0,2.8,0.0,20.43,2.1,249.0
