Date,NOROESTE 3 CO ppm,NOROESTE 3 NO ppb,NOROESTE 3 NO2 ppb,NOROESTE 3 NOX ppb,NOROESTE 3 O3 ppb,NOROESTE 3 PM10 ug/m3,NOROESTE 3 PM2.5 ug/m3,NOROESTE 3 PRS mmhg,NOROESTE 3 RAINF mm/hr,NOROESTE 3 RH %,NOROESTE 3 SO2 ppb,NOROESTE 3 SR KW/m2,NOROESTE 3 TOUT degC,NOROESTE 3 WSR KMPH,NOROESTE 3 WDR DEG
2024-09-28 02:00:00,0.829,21.9,25.4,45.9,2.9,61.0,8.244,728.0,0.0,80.0,6.220000000000001,0.0,19.5,5.0,282.0
2024-09-28 03:00:00,0.828,11.8,21.6,32.1,4.5,81.0,8.244,728.0,0.0,77.0,6.220000000000001,0.0,19.4,7.3,263.0
2024-09-28 04:00:00,0.836,19.2,22.7,40.5,3.2,82.0,9.608,728.0,0.0,77.0,4.46,0.0,19.3,5.7,268.0
2024-09-28 05:00:00,0.828,14.1,20.5,33.4,3.8,91.0,8.948,729.0,0.0,80.0,5.340000000000001,0.004,18.7,4.8,257.0
2024-09-28 06:00:00,0.892,18.2,19.7,36.6,6.9,96.0,8.244,729.0,0.0,76.0,6.220000000000001,0.06,19.8,4.8,261.0
2024-09-28 07:00:00,0.94,18.4,20.5,37.6,15.5,113.0,8.612,730.0,0.0,63.0,5.16,0.309,23.6,6.5,259.0
2024-09-28 08:00:00,0.771,12.5,15.4,26.8,34.9,139.0,8.038,730.0,0.0,49.0,6.76,0.541,27.7,8.7,295.0
2024-09-28 09:00:00,0.737,9.9,12.3,20.9,53.7,82.0,8.212,730.0,0.0,42.0,4.9182978723404265,0.718,30.1,6.3,306.0
2024-09-28 10:00:00,0.661,8.9,7.6,15.4,59.7,71.0,9.216,730.0,0.0,34.0,4.680000000000001,0.789,31.8,4.9,289.0
2024-09-28 11:00:00,0.613,9.4,4.9,13.0,63.3,42.0,10.732,729.0,0.0,29.0,4.96,0.774,32.4,6.3,59.0
2024-09-28 12:00:00,0.602,9.7,4.3,12.8,60.4,31.0,9.264,729.0,0.0,32.0,4.9799999999999995,0.44,31.5,7.3,93.0
2024-09-28 13:00:00,0.612,10.0,4.3,13.1,59.1,23.0,9.264,728.0,0.0,34.0,4.9799999999999995,0.428,31.7,4.9,82.0
2024-09-28 14:00:00,0.602,10.0,4.4,13.1,56.8,24.0,8.698,728.0,0.0,34.0,4.9799999999999995,0.366,31.7,5.3,84.0
2024-09-28 15:00:00,0.604,9.95,5.05,13.75,53.4,25.0,9.184,728.0,0.0,37.0,4.94,0.238,31.1,6.3,87.0
2024-09-28 16:00:00,0.6,9.9,5.7,14.4,41.5,31.0,8.698,728.0,0.0,46.0,5.076271186440678,0.062,28.8,2.1,122.0
2024-09-28 17:00:00,0.634,9.3,6.2,14.3,34.5,23.0,8.206,728.0,0.0,51.0,5.621370557933686,0.017,27.1,2.2,148.0
2024-09-28 18:00:00,0.68,9.1,6.9,14.7,27.6,37.0,8.07,729.0,0.0,55.0,5.412857142857143,0.0,25.3,1.7,192.0
2024-09-28 19:00:00,0.906,15.7,23.1,37.5,10.7,48.0,8.617999999999999,729.0,0.0,57.0,5.18,0.0,24.8,4.2,7.0
2024-09-28 20:00:00,0.872,8.9,18.3,25.9,4.3,96.0,7.932,729.0,0.0,70.0,5.768571428571429,0.0,22.7,2.2,240.0
2024-09-28 21:00:00,0.991,21.0,19.0,38.7,2.9,90.0,8.594,729.0,0.0,75.0,4.9399999999999995,0.0,21.6,1.1,267.0
2024-09-28 22:00:00,1.011,18.4,19.8,37.0,2.9,90.0,8.946,729.0,0.0,75.0,4.88,0.0,21.4,4.2,265.0
2024-09-28 23:00:00,0.934,14.3,19.0,32.0,3.7,77.0,7.197999999999999,729.0,0.0,79.0,5.4799999999999995,0.0,20.3,3.6,245.0
2024-09-29 00:00:00,0.831,10.2,24.1,33.0,4.3,56.0,8.246,729.0,0.0,75.0,5.4799999999999995,0.0,20.6,4.5,263.0
2024-09-29 01:00:00,0.868,14.4,25.2,38.3,4.2,59.0,7.664,729.0,0.0,72.0,4.0600000000000005,0.0,20.6,6.0,275.0
2024-09-29 02:00:00,0.913,11.2,24.6,34.6,3.6,67.0,8.146,729.0,0.0,73.0,5.76,0.0,20.2,5.2,254.0
2024-09-29 03:00:00,0.755,7.7,14.8,21.3,15.1,57.0,8.696,729.0,0.0,70.0,5.16,0.0,20.3,6.9,256.0
2024-09-29 04:00:00,0.756,8.6,15.9,23.3,11.8,47.0,8.9,729.0,0.0,71.0,6.0200000000000005,0.0,20.0,5.5,272.0
2024-09-29 05:00:00,0.79,8.4,16.5,23.6,16.1,56.0,8.232,729.0,0.0,66.0,6.3,0.006,20.7,7.0,262.0
2024-09-29 06:00:00,0.751,9.5,12.6,20.9,22.8,57.0,9.376,730.0,0.0,59.0,6.9,0.127,22.9,9.0,262.0
2024-09-29 07:00:00,0.733,9.9,10.8,19.5,28.6,51.0,6.894,730.0,0.0,53.0,5.96,0.326,25.5,9.5,261.0
2024-09-29 08:00:00,0.692,8.9,9.4,17.1,36.1,54.0,10.222,730.0,0.0,50.0,5.38,0.309,26.6,9.6,262.0
2024-09-29 09:00:00,0.701,9.1,8.6,16.5,44.6,51.0,9.896,730.0,0.0,45.0,4.459999999999999,0.569,29.2,8.5,255.0
2024-09-29 10:00:00,0.653,9.1,6.5,14.4,57.3,50.0,6.016,730.0,0.0,33.0,4.340000000000001,0.808,32.6,8.0,281.0
2024-09-29 11:00:00,0.631,9.6,5.1,13.5,63.8,34.0,10.078,729.0,0.0,28.0,4.515555555555556,0.725,33.8,5.5,307.0
2024-09-29 12:00:00,0.624,9.9,5.0,13.7,65.9,25.0,8.734,729.0,0.0,27.0,4.96,0.598,34.2,4.0,337.0
2024-09-29 13:00:00,0.621,9.9,4.7,13.3,62.9,26.0,8.069999999999999,728.0,0.0,30.0,4.742553191489361,0.442,33.2,7.1,56.0
2024-09-29 14:00:00,0.609,10.0,4.6,13.4,67.5,25.0,8.684000000000001,728.0,0.0,31.0,4.639999999999999,0.504,32.9,8.2,89.0
2024-09-29 15:00:00,0.606,10.0,4.7,13.4,59.4,24.0,7.408000000000001,728.0,0.0,35.0,5.0177653631284915,0.141,31.9,3.2,100.0
2024-09-29 16:00:00,0.597,9.6,5.1,13.5,48.7,23.0,7.408,728.0,0.0,45.0,5.040318554617853,0.063,30.0,2.5,105.0
2024-09-29 17:00:00,0.637,9.2,7.3,15.3,41.5,32.0,7.383999999999999,728.0,0.0,54.0,5.296648044692737,0.004,27.4,1.1,118.0
2024-09-29 18:00:00,0.766,8.6,12.1,19.4,31.0,74.0,9.346,728.0,0.0,59.0,5.305714285714285,0.0,26.2,1.1,87.0
2024-09-29 19:00:00,0.8664999999999999,9.25,16.85,24.75,17.85,76.5,7.392,728.5,0.0,63.5,5.412857142857143,0.0,25.1,1.1,170.0
2024-09-29 20:00:00,0.967,9.9,21.6,30.1,4.7,79.0,9.330000000000002,729.0,0.0,68.0,5.037142857142858,0.0,24.0,1.1,253.0
2024-09-29 21:00:00,1.146,15.1,20.5,34.3,3.0,78.0,7.508,729.0,0.0,76.0,5.660000000000001,0.0,22.5,2.8,249.0
2024-09-29 22:00:00,1.026,10.0,20.8,29.6,8.3,94.0,9.688,729.0,0.0,68.0,4.779999999999999,0.0,23.1,4.2,276.0
2024-09-29 23:00:00,0.862,8.0,16.1,22.8,9.4,76.0,7.553999999999999,729.0,0.0,71.0,5.68,0.0,22.1,3.2,261.0
2024-09-30 00:00:00,0.77,8.4,18.2,25.4,6.2,51.0,7.196,728.0,0.0,76.0,4.619999999999999,0.0,20.8,4.7,247.0
2024-09-30 01:00:00,0.745,9.4,17.9,26.1,6.1,50.0,9.56,728.0,0.0,76.0,5.08,0.0,20.1,3.4,265.0
2024-09-30 02:00:00,0.726,8.3,17.2,24.4,10.6,45.0,10.675999999999998,728.0,0.0,75.0,5.739999999999999,0.0,19.8,3.8,258.0
2024-09-30 03:00:00,0.722,9.2,16.0,24.0,9.6,45.0,9.36,729.0,0.0,75.0,5.58,0.0,19.7,4.3,254.0
2024-09-30 04:00:00,0.73,10.9,16.5,26.2,7.7,49.0,7.529999999999999,729.0,0.0,75.0,5.130000000000001,0.0,19.5,4.1,308.0
2024-09-30 05:00:00,0.79,23.2,17.7,39.7,3.1,58.0,8.946000000000002,729.0,0.0,80.0,4.680000000000001,0.007,18.3,3.3,283.0
2024-09-30 06:00:00,1.066,19.85,20.4,54.1,5.1,69.0,8.946,729.0,0.0,70.0,4.78,0.118,21.6,3.3,281.0
2024-09-30 07:00:00,0.869,16.5,21.0,36.3,21.9,128.0,8.059999999999999,730.0,0.0,55.0,5.88,0.316,25.9,6.9,268.0
2024-09-30 08:00:00,0.784,11.8,14.8,25.4,34.6,112.0,9.416,730.0,0.0,45.0,5.88,0.507,28.6,8.1,274.0
2024-09-30 09:00:00,0.679,9.9,10.7,19.3,51.6,86.0,11.263,730.0,0.0,39.0,5.16,0.661,30.7,6.9,306.0
2024-09-30 10:00:00,0.645,9.2,6.8,14.8,65.6,60.0,12.582999999999998,730.0,0.0,33.0,5.310577507598784,0.758,32.5,5.9,10.0
2024-09-30 11:00:00,0.642,9.0,5.5,13.2,65.7,49.0,11.408,729.0,0.0,33.0,5.24,0.799,32.7,8.1,60.0
2024-09-30 12:00:00,0.608,10.0,4.7,13.4,61.1,34.0,11.012,728.0,0.0,33.0,5.145423728813559,0.775,33.2,8.3,67.0
2024-09-30 13:00:00,0.618,9.9,5.0,13.6,59.6,29.0,10.924,728.0,0.0,33.0,5.145423728813559,0.687,33.5,10.0,75.0
2024-09-30 14:00:00,0.626,10.0,4.9,13.6,57.1,37.0,11.278,728.0,0.0,33.0,5.062711864406779,0.543,33.3,12.0,75.0
2024-09-30 15:00:00,0.627,10.0,4.9,13.7,58.7,34.0,10.46,728.0,0.0,33.0,5.158983050847458,0.352,32.9,11.0,82.0
2024-09-30 16:00:00,0.648,9.9,5.8,14.5,56.1,30.0,9.264,728.0,0.0,37.0,4.8962711864406785,0.143,31.8,9.1,85.0
2024-09-30 17:00:00,0.67,9.4,8.4,16.5,46.0,43.0,8.698,728.0,0.0,48.0,4.56,0.008,28.9,4.1,86.0
2024-09-30 18:00:00,0.668,8.7,9.9,17.4,24.3,52.0,8.206,728.0,0.0,60.0,5.293854748603351,0.0,26.3,1.2,79.0
2024-09-30 19:00:00,0.69,8.5,11.2,18.5,21.4,62.0,9.118,729.0,0.0,62.0,5.265714285714285,0.0,25.5,2.2,170.0
2024-09-30 20:00:00,0.766,9.9,17.4,26.0,11.7,75.0,10.471999999999998,729.0,0.0,65.0,4.58,0.0,24.5,1.1,230.0
2024-09-30 21:00:00,0.822,14.2,20.4,33.4,4.8,76.0,9.27,729.0,0.0,71.0,5.3342857142857145,0.0,23.1,3.1,274.0
2024-09-30 22:00:00,0.7384999999999999,11.45,15.8,26.0,18.4,58.5,8.348,729.5,0.0,70.5,5.388571428571429,0.0,23.0,4.75,178.5
2024-09-30 23:00:00,0.655,8.7,11.2,18.6,32.0,41.0,9.476,730.0,0.0,70.0,6.14972972972973,0.0,22.9,6.4,83.0
2024-10-01 00:00:00,0.631,9.0,5.4,13.1,24.3,44.0,8.538,730.0,0.0,79.0,5.5200000000000005,0.0,21.3,1.2,205.0
2024-10-01 01:00:00,0.615,9.5,5.7,13.9,16.5,22.0,6.731999999999999,729.0,0.0,82.0,5.279999999999999,0.0,20.9,1.1,101.0
2024-10-01 02:00:00,0.62,9.5,4.9,13.2,17.8,23.0,6.211,730.0,0.0,85.0,3.92,0.0,19.8,1.7,247.0
2024-10-01 03:00:00,0.642,10.5,10.4,19.7,5.3,16.0,6.603999999999999,730.0,0.0,87.0,5.0,0.0,19.3,2.4,265.0
2024-10-01 04:00:00,0.691,12.0,15.3,26.0,4.4,31.0,8.452,730.0,0.0,88.0,4.859999999999999,0.0,19.4,3.0,272.0
2024-10-01 05:00:00,0.738,14.5,14.0,27.3,2.8,45.0,7.526000000000001,731.0,0.0,89.0,5.78,0.007,18.7,2.4,235.0
2024-10-01 06:00:00,0.803,13.6,16.0,36.1,6.6,49.0,9.416,731.0,0.0,81.0,5.54,0.118,21.8,3.9,253.0
2024-10-01 07:00:00,0.707,12.7,12.1,23.6,27.1,74.0,10.874,732.0,0.0,68.0,5.075555555555556,0.315,25.1,7.4,286.0
2024-10-01 08:00:00,0.7050344827586207,12.620689655172413,11.83103448275862,23.251724137931035,28.32758620689655,72.3103448275862,8.225999999999999,731.8965517241379,0.0,66.82758620689656,4.815555555555555,0.3293448275862069,25.320689655172416,7.437931034482759,279.0
2024-10-01 09:00:00,0.7030689655172413,12.541379310344826,11.56206896551724,22.903448275862072,29.555172413793105,70.62068965517241,8.756,731.7931034482758,0.0,65.65517241379311,4.08,0.3436896551724138,25.54137931034483,7.475862068965518,272.0
2024-10-01 10:00:00,0.701103448275862,12.462068965517242,11.29310344827586,22.555172413793105,30.782758620689656,68.93103448275862,9.685999999999998,731.6896551724138,0.0,64.48275862068965,3.9,0.3580344827586207,25.762068965517244,7.513793103448276,265.0
2024-10-01 11:00:00,0.3816,10.62,4.18,13.62,41.239999999999995,24.8,10.924,730.8,0.0,36.8,5.225423728813558,0.7671866666666667,33.21999999999999,13.339999999999998,81.0
2024-10-01 12:00:00,0.6479999999999999,10.36,5.140000000000001,14.26,59.54,31.8,9.974,728.6,0.0,35.2,5.068986657050126,0.5714,31.380000000000003,8.940000000000001,66.6
2024-10-01 13:00:00,0.6574,10.4,5.639999999999999,14.8,57.61999999999999,37.6,9.264,728.0,0.0,37.0,5.136271186440679,0.3534,31.04,7.159999999999999,66.2
2024-10-01 14:00:00,0.6178,10.1,4.7,13.54,57.75999999999999,26.4,8.698,728.0,0.0,34.6,4.9799999999999995,0.3754,31.56,5.319999999999999,78.2
2024-10-01 15:00:00,0.6378,10.28,5.279999999999999,14.28,56.86,31.6,7.988,728.0,0.0,36.2,4.9799999999999995,0.2918,31.119999999999997,5.68,73.4
2024-10-01 16:00:00,0.6598,10.419999999999998,5.66,14.84,57.220000000000006,36.6,7.408,728.0,0.0,37.6,4.980851063829787,0.2792,30.78,6.44,69.2
2024-10-01 17:00:00,0.5606000000000001,10.42,4.760000000000001,13.98,47.940000000000005,32.4,6.609999999999999,728.4,0.0,36.0,4.640000000000001,0.1502,31.7,7.239999999999999,93.4
2024-10-01 18:00:00,0.3979999999999999,10.989999999999998,8.2,17.520000000000003,28.6,18.0,6.609999999999999,730.6,0.0,52.2,4.938882681564246,0.1167999999999999,26.8,10.779999999999998,74.2
2024-10-01 19:00:00,0.5372,11.28,8.719999999999999,18.74,19.74,44.0,7.408,732.2,0.0,53.4,4.818882681564245,0.0004,26.0,5.56,93.0
2024-10-01 20:00:00,0.6708000000000001,11.9,10.76,21.44,9.3,34.4,9.254,728.2,0.0,66.4,4.34,0.0,24.8,1.1,159.2
2024-10-01 21:00:00,0.7794000000000001,11.96,14.919999999999998,25.6,9.38,56.4,8.206,730.4,0.0,68.2,4.597297297297297,0.0,23.1,1.56,248.4
2024-10-01 22:00:00,0.6892000000000001,11.4,9.260000000000002,19.42,17.3,46.0,7.408,728.4,0.0,61.0,4.1376,0.0012,25.36,1.32,145.6
2024-10-01 23:00:00,0.457,10.48,6.92,16.2,18.18,38.4,6.603999999999999,731.2,0.0,61.4,4.9377653631284915,0.0004,26.459999999999997,5.56,79.6
2024-10-02 00:00:00,0.4529999999999999,11.38,9.8,19.98,11.48,28.2,6.609999999999999,732.8,0.0,73.4,4.738181818181818,0.0,22.46,3.78,47.2
2024-10-02 01:00:00,0.7762,9.44,10.7,18.86,12.720000000000002,50.2,6.328,733.0,0.0,85.4,4.8,0.0004,19.92,3.38,95.6
2024-10-02 02:00:00,0.382,8.84,8.78,15.6,17.0,25.2,6.657384615384615,728.48,0.0,77.4,3.3,0.1368,22.51,6.8,72.2
2024-10-02 03:00:00,0.6940000000000001,9.54,13.580000000000002,22.28,9.54,35.8,6.274000000000001,721.4399999999999,0.0,76.4,3.88,0.0,19.018,4.0600000000000005,242.8
2024-10-02 04:00:00,0.6694,15.02,11.84,25.58,3.64,31.4,8.382,733.4,0.0,88.2,5.38,0.0248,17.56,4.5,251.4
2024-10-02 05:00:00,0.623,13.36,10.74,22.839999999999996,4.16,28.8,9.316,732.2,0.0,90.8,5.340000000000001,0.0012,17.0,2.68,263.4
2024-10-02 06:00:00,0.7102,11.53,10.16,40.52,2.96,47.2,9.624,730.2,0.0,90.0,5.6,0.0336,19.72,2.6399999999999997,251.0
2024-10-02 07:00:00,0.7932,9.7,18.540000000000003,26.820000000000004,12.48,58.0,10.81,728.4,0.0,53.8,6.12,0.0,18.58,5.74,260.0
2024-10-02 08:00:00,0.7722,16.94,16.6,32.2,17.939999999999998,69.0,6.894,731.8,0.0,68.4,7.06,0.2922,22.28,5.74,286.2
2024-10-02 09:00:00,0.655896551724138,10.637931034482758,5.106896551724138,14.544827586206898,59.01724137931035,30.068965517241377,10.892,729.3103448275862,0.0,37.51724137931034,5.340000000000001,0.6879655172413793,30.83793103448276,8.386206896551725,104.0
2024-10-02 10:00:00,0.6539310344827587,10.558620689655172,4.837931034482759,14.196551724137931,60.244827586206895,28.379310344827587,11.424,729.2068965517242,0.0,36.3448275862069,5.9399999999999995,0.7023103448275863,31.05862068965517,8.424137931034483,97.0
2024-10-02 11:00:00,0.6519655172413793,10.479310344827589,4.56896551724138,13.848275862068968,61.47241379310345,26.689655172413794,10.19,729.1034482758621,0.0,35.172413793103445,5.10271186440678,0.7166551724137931,31.279310344827586,8.462068965517242,90.0
2024-10-02 12:00:00,0.65,10.4,4.3,13.5,62.7,25.0,9.974,729.0,0.0,34.0,5.076271186440678,0.731,31.5,8.5,83.0
2024-10-02 13:00:00,0.644,10.4,5.4,14.5,58.8,28.0,9.264,729.0,0.0,35.0,5.0681355932203385,0.543,31.2,9.1,59.0
2024-10-02 14:00:00,0.651,10.3,5.3,14.4,58.7,39.0,8.684000000000001,728.0,0.0,36.0,4.9799999999999995,0.52,31.5,9.0,66.0
2024-10-02 15:00:00,0.661,10.5,6.1,15.3,57.0,38.0,9.264,728.0,0.0,37.0,5.0681355932203385,0.289,31.0,6.2,59.0
2024-10-02 16:00:00,0.663,10.4,5.4,14.6,56.7,34.0,7.408,728.0,0.0,39.0,5.116271186440679,0.149,30.2,5.4,81.0
2024-10-02 17:00:00,0.653,10.1,5.6,14.5,38.9,42.0,7.408,728.0,0.0,52.0,4.936271186440678,0.007,27.5,1.4,137.0
2024-10-02 18:00:00,0.654,9.8,7.0,15.6,17.7,62.0,8.206,729.0,0.0,62.0,4.196648044692738,0.0,25.1,1.1,278.0
2024-10-02 19:00:00,0.698,11.1,9.2,19.0,7.9,44.0,8.691999999999998,729.0,0.0,68.0,3.592857142857143,0.0,23.8,1.1,344.0
2024-10-02 20:00:00,0.802,17.0,19.2,34.9,3.0,58.0,8.568000000000001,729.0,0.0,71.0,3.72,0.0,22.8,1.6,256.0
2024-10-02 21:00:00,0.779,8.6,14.3,21.7,7.5,101.0,7.93,729.0,0.0,75.0,4.38,0.0,21.5,2.4,262.0
2024-10-02 22:00:00,0.996,40.0,18.1,56.6,2.8,63.0,7.372,729.0,0.0,77.0,5.461830065359477,0.0,20.8,2.0,287.0
2024-10-02 23:00:00,0.831,14.6,18.3,31.6,12.8,128.0,12.114,729.0,0.0,72.0,5.5,0.0,21.0,4.4,52.0
2024-10-03 00:00:00,0.699,7.0,13.4,19.1,24.2,86.0,10.342,729.0,0.0,71.0,5.5,0.0,21.2,5.7,59.0
2024-10-03 01:00:00,0.686,8.2,10.8,17.7,17.1,38.0,8.66,729.0,0.0,77.0,5.4216,0.0,20.2,2.3,217.0
2024-10-03 02:00:00,0.69,8.8,7.2,14.8,15.6,39.0,5.752,729.0,0.0,82.0,5.26,0.0,19.2,2.3,260.0
2024-10-03 03:00:00,0.733,14.5,12.9,26.1,2.9,32.0,8.697999999999999,729.0,0.0,85.0,5.978888888888889,0.0,18.6,2.2,270.0
2024-10-03 04:00:00,0.754,16.7,18.1,33.6,3.5,45.0,8.382,729.0,0.0,82.0,5.56,0.0,18.9,5.0,276.0
2024-10-03 05:00:00,0.836,30.7,12.9,42.2,2.6,64.0,8.882,729.0,0.0,86.0,5.260000000000001,0.007,18.1,1.8,254.0
2024-10-03 06:00:00,0.919,31.4,18.2,48.2,5.7,82.0,8.376,729.0,0.0,74.0,5.0,0.113,21.3,4.3,274.0
2024-10-03 07:00:00,0.767,15.4,15.5,29.7,20.1,97.0,9.286,729.0,0.0,65.0,5.279999999999999,0.312,24.1,7.7,298.0
2024-10-03 08:00:00,0.706,11.4,10.6,20.8,34.7,72.0,8.756,729.0,0.0,59.0,5.58,0.504,26.8,5.5,301.0
2024-10-03 09:00:00,0.684,10.0,7.4,16.2,48.9,58.0,10.866,729.0,0.0,49.0,3.84,0.652,28.9,4.8,329.0
2024-10-03 10:00:00,0.672,9.6,5.7,14.0,56.6,45.0,11.328,729.0,0.0,43.0,5.611428571428572,0.743,30.4,5.2,285.0
2024-10-03 11:00:00,0.66,10.1,5.6,14.5,59.5,53.0,8.644,728.0,0.0,39.0,8.5,0.781,31.2,5.8,342.0
2024-10-03 12:00:00,0.675,10.2,5.3,14.3,57.7,54.0,10.814,728.0,0.0,38.0,8.298348623853212,0.674,31.3,6.7,29.0
2024-10-03 13:00:00,0.661,9.7,4.7,13.2,58.5,43.0,9.03109090909091,727.0,0.0,38.0,5.029999999999999,0.566,31.7,6.0,69.0
2024-10-03 14:00:00,0.645,10.3,4.9,13.9,56.7,35.0,9.728,727.0,0.0,38.0,4.9799999999999995,0.392,31.4,5.2,129.0
2024-10-03 15:00:00,0.638,10.4,4.0,13.1,57.6,30.0,9.175090909090908,727.0,0.0,35.0,4.219444444444445,0.328,31.7,7.7,100.0
2024-10-03 16:00:00,0.727,10.9,11.4,21.1,44.6,31.0,10.65,727.0,0.0,39.0,4.9,0.043,29.4,8.5,72.0
2024-10-03 17:00:00,0.69,10.0,9.2,18.1,39.6,55.0,9.748,728.0,0.0,47.0,5.056271186440678,0.003,27.5,6.7,87.0
2024-10-03 18:00:00,0.712,9.9,13.3,22.0,31.3,43.0,8.206,728.0,0.0,47.0,5.296648044692737,0.0,26.6,4.9,78.0
2024-10-03 19:00:00,0.693,9.4,10.8,18.9,21.8,58.0,8.206,729.0,0.0,54.0,3.9,0.0,25.2,1.4,211.0
2024-10-03 20:00:00,0.685,9.4,8.3,16.4,17.8,56.0,8.07,729.0,0.0,60.0,4.771563636363636,0.0,24.2,1.1,239.0
2024-10-03 21:00:00,0.708,14.2,11.6,24.6,13.7,38.0,9.118,729.0,0.0,59.0,4.75,0.0,24.1,1.1,74.0
2024-10-03 22:00:00,0.882,14.4,18.3,31.5,13.4,51.0,7.408,729.0,0.0,60.0,4.58,0.0,23.8,6.1,27.0
2024-10-03 23:00:00,0.792,8.2,14.4,21.5,21.5,117.0,7.408,729.0,0.0,60.0,4.757777777777777,0.0,23.8,4.7,40.0
2024-10-04 00:00:00,0.687,7.4,16.3,22.5,12.7,81.0,6.609999999999999,730.0,0.0,68.0,4.6,0.0,22.3,3.3,58.0
2024-10-04 01:00:00,0.672,7.5,11.3,17.6,9.4,42.0,6.45,729.0,0.0,75.0,4.8822222222222225,0.0,21.0,1.5,342.0
2024-10-04 02:00:00,0.731,9.9,12.7,21.5,7.2,41.0,5.79,729.0,0.0,80.0,4.92,0.0,20.0,2.9,271.0
2024-10-04 03:00:00,0.753,11.5,14.6,24.9,3.3,70.0,7.696,730.0,0.0,81.0,5.1,0.0,19.3,3.8,264.0
2024-10-04 04:00:00,0.736,13.1,14.1,26.1,2.5,68.0,6.998,730.0,0.0,85.0,4.444075691411936,0.0,18.2,4.1,239.0
2024-10-04 05:00:00,0.849,26.3,18.4,43.4,2.7,65.0,7.654000000000001,730.0,0.0,81.0,4.9,0.006,18.8,4.8,266.0
2024-10-04 06:00:00,0.953,30.6,18.0,47.2,4.9,80.0,7.098000000000001,731.0,0.0,75.0,5.3,0.11,21.0,5.0,260.0
2024-10-04 07:00:00,0.843,15.8,15.1,29.7,16.8,94.0,8.812,731.0,0.0,65.0,3.96,0.307,24.7,8.4,274.0
2024-10-04 08:00:00,0.861,11.1,10.2,20.1,29.4,71.0,9.55,731.0,0.0,60.0,4.9,0.503,27.1,10.0,275.0
2024-10-04 09:00:00,0.838,10.0,7.6,16.3,42.4,60.0,9.496,731.0,0.0,47.0,3.679148936170213,0.653,29.5,10.4,271.0
2024-10-04 10:00:00,0.815,10.0,6.0,14.8,56.5,48.0,7.748,731.0,0.0,39.0,4.838297872340425,0.754,30.6,11.7,293.0
2024-10-04 11:00:00,0.816,10.7,6.6,16.0,59.7,49.0,7.372,731.0,0.0,35.0,4.880000000000001,0.774,31.3,12.9,307.0
2024-10-04 12:00:00,0.807,11.0,6.9,16.6,59.9,52.0,9.22,730.0,0.0,34.0,4.951428571428572,0.762,31.8,12.0,322.0
2024-10-04 13:00:00,0.802,10.9,6.7,16.4,60.8,51.0,10.182,730.0,0.0,32.0,4.86,0.68,31.9,13.4,310.0
2024-10-04 14:00:00,0.811,10.8,7.0,16.6,57.3,59.0,8.574,730.0,0.0,33.0,4.849142857142858,0.53,32.0,14.1,311.0
2024-10-04 15:00:00,0.792,10.7,8.1,17.6,56.7,57.0,8.574000000000002,730.0,0.0,34.0,4.849142857142858,0.334,31.7,12.9,317.0
2024-10-04 16:00:00,0.768,10.1,9.4,18.3,55.4,58.0,7.841999999999999,730.0,0.0,36.0,4.86,0.108,30.6,10.0,314.0
2024-10-04 17:00:00,0.769,10.5,19.9,29.1,40.0,51.0,8.878,730.0,0.0,41.0,4.86,0.005,28.6,5.5,309.0
2024-10-04 18:00:00,0.775,11.9,37.0,47.5,11.3,61.0,6.364000000000001,731.0,0.0,50.0,5.026285714285715,0.0,26.4,4.8,254.0
2024-10-04 19:00:00,0.811,9.6,32.2,40.6,10.4,110.0,7.853,731.0,0.0,56.0,5.14,0.0,25.0,4.5,240.0
2024-10-04 20:00:00,0.836,8.2,14.4,21.4,29.7,97.0,8.881,731.0,0.0,64.0,4.779999999999999,0.0,25.1,3.4,221.0
2024-10-04 21:00:00,0.822,8.4,8.4,15.6,27.7,51.0,8.258,731.0,0.0,72.0,4.0600000000000005,0.0,24.1,4.0,202.0
2024-10-04 22:00:00,0.819,8.6,14.7,22.0,26.2,32.0,8.879999999999999,731.0,0.0,67.0,4.779999999999999,0.0,24.3,6.3,279.0
2024-10-04 23:00:00,0.804,9.3,7.1,15.2,50.5,38.0,7.851999999999999,731.0,0.2,70.0,4.92,0.0,23.4,13.4,313.0
2024-10-05 00:00:00,0.772,9.0,7.8,15.6,41.4,34.0,10.63,731.0,3.6,88.0,4.8,0.001,20.5,10.8,279.0
2024-10-05 01:00:00,0.752,9.3,9.4,17.5,31.4,25.0,6.497,731.0,1.6,90.0,6.095428571428571,0.002,20.7,8.8,274.0
2024-10-05 02:00:00,0.751,9.3,8.7,16.8,27.9,28.0,6.497,730.0,0.2,90.0,5.44,0.004,21.0,9.2,273.0
2024-10-05 03:00:00,0.73,9.1,11.4,19.3,27.4,23.0,7.194,731.0,0.0,87.0,4.48,0.002,21.1,11.6,273.0
2024-10-05 04:00:00,0.743,9.0,10.5,18.3,27.8,27.0,7.351999999999999,731.0,0.2,87.0,4.76,0.002,21.0,11.8,261.0
2024-10-05 05:00:00,0.747,9.0,9.3,17.1,29.6,28.0,5.732,731.0,1.6,88.0,4.76,0.005,20.6,12.5,257.0
2024-10-05 06:00:00,0.746,9.3,12.5,20.6,25.4,18.0,8.02,731.0,2.6,89.0,4.5,0.046,20.6,13.3,257.0
