Date,NORESTE2 CO ppm,NORESTE2 NO ppb,NORESTE2 NO2 ppb,NORESTE2 NOX ppb,NORESTE2 O3 ppb,NORESTE2 PM10 ug/m3,NORESTE2 PM2.5 ug/m3,NORESTE2 PRS mmhg,NORESTE2 RAINF mm/hr,NORESTE2 RH %,NORESTE2 SO2 ppb,NORESTE2 SR KW/m2,NORESTE2 TOUT degC,NORESTE2 WSR KMPH,NORESTE2 WDV DEG
2024-07-01 19:00:00,3.1119999999999997,23.6,12.9,36.5,5.0,87.0,16.0,715.8,0.0,69.0,2.2,0.0,27.0,11.0,321.0
2024-07-01 20:00:00,2.842,15.0,11.3,26.3,6.0,77.0,21.0,715.9,0.0,71.0,2.2,0.0,25.93,14.5,324.0
2024-07-01 21:00:00,2.9319999999999995,14.4,10.0,24.4,5.0,47.0,8.0,716.3,0.0,76.0,2.25,0.0,24.51,10.9,315.0
2024-07-01 22:00:00,2.43,23.9,11.4,35.3,5.0,55.0,14.0,716.3,0.0,75.0,2.3,0.0,24.46,6.4,280.0
2024-07-01 23:00:00,3.372,18.8,9.7,28.5,5.0,57.0,13.0,716.1,0.0,80.0,2.2,0.0,23.62,6.7,275.0
2024-07-02 00:00:00,3.214,20.2,8.0,28.2,5.125,50.0,17.0,715.8,0.0,81.0,2.2,0.0,23.57,3.5,280.0
2024-07-02 01:00:00,2.026,24.4,7.1,31.5,5.25,40.0,9.0,715.2,0.0,81.0,2.2,0.0,23.43,2.6,313.0
2024-07-02 02:00:00,2.402,21.9,6.9,28.8,5.375,44.0,15.0,714.6,0.0,83.0,2.2,0.0,23.04,5.4,196.0
2024-07-02 03:00:00,1.8606666666666665,18.0,6.1,24.2,5.5,46.0,12.0,714.3,0.0,84.0,2.1,0.0,22.63,4.3,210.0
2024-07-02 04:00:00,1.4783121951219511,18.2,6.2,24.4,5.625,43.0,10.0,714.3,0.0,84.0,2.2,0.0,22.76,2.5,179.0
2024-07-02 05:00:00,2.102,27.3,7.9,35.2,5.75,52.0,17.0,714.5,0.0,83.0,2.2,0.016,23.07,5.6,230.0
2024-07-02 06:00:00,1.482,28.7,8.6,37.3,5.875,57.0,19.0,715.1,0.0,78.0,2.3,0.074,23.89,4.1,275.0
2024-07-02 07:00:00,3.8832039045553146,31.7,9.3,40.9,6.0,63.0,18.0,715.6,0.0,72.0,2.3,0.226,25.33,6.3,294.0
2024-07-02 08:00:00,3.186,27.7,11.5,39.1,6.0,73.0,23.0,715.4,0.0,67.0,2.3,0.469,26.24,10.0,300.0
2024-07-02 09:00:00,2.29,20.1,15.5,35.6,6.0,66.0,20.0,715.0,0.0,60.0,2.3,0.619,28.07,11.1,296.0
2024-07-02 10:00:00,2.9400000000000004,15.2,15.8,30.9,6.5,71.0,16.0,714.9,0.0,55.0,2.2,0.678,29.05,15.1,309.0
2024-07-02 11:00:00,3.894,12.1,15.8,27.9,7.0,65.0,16.0,714.6,0.0,53.0,2.2,0.638,30.31,13.2,312.0
2024-07-02 12:00:00,2.7979999999999996,11.7,16.0,27.7,7.0,63.0,29.0,714.0,0.0,49.0,2.2,0.682,31.63,13.5,301.0
2024-07-02 13:00:00,2.952,12.5,14.5,27.0,7.0,74.0,39.0,713.3,0.0,44.0,2.2,0.652,32.37,16.5,307.0
2024-07-02 14:00:00,3.5779999999999994,12.1,13.3,25.4,6.75,86.0,33.0,712.7,0.0,42.0,2.2,0.592,32.84,19.6,310.0
2024-07-02 15:00:00,1.902,12.4,14.4,26.8,6.5,80.0,28.0,712.2,0.0,40.0,2.2,0.42,32.94,18.1,301.0
2024-07-02 16:00:00,1.26,11.8,13.5,25.3,6.25,77.0,22.0,711.8,0.0,37.0,2.2,0.295,33.0,19.8,312.0
2024-07-02 17:00:00,2.482,14.3,14.2,28.5,6.0,79.0,10.0,711.7,0.0,39.0,2.2,0.132,32.52,18.5,314.0
2024-07-02 18:00:00,2.186,18.9,13.6,32.5,6.0,85.0,5.0,712.3,0.0,48.0,2.2333333333333334,0.022,31.31,13.2,293.0
2024-07-02 19:00:00,3.248,20.5,12.2,32.7,6.0,99.0,7.0,712.6,0.0,54.0,2.2666666666666666,0.0,29.76,13.5,290.0
2024-07-02 20:00:00,2.5780000000000003,15.8,10.8,26.7,5.666666666666667,94.0,13.0,713.2,0.0,66.0,2.3,0.0,28.24,13.7,288.0
2024-07-02 21:00:00,2.382,13.0,9.1,22.1,5.333333333333333,94.0,20.0,713.8,0.0,72.0,2.2,0.0,27.1,13.7,288.0
2024-07-02 22:00:00,3.4219999999999997,14.0,8.3,22.3,5.0,92.0,22.0,713.9,0.0,74.0,2.2,0.0,26.35,11.5,286.0
2024-07-02 23:00:00,4.018,13.9,7.5,21.4,5.0,86.0,23.0,713.5500000000001,0.0,76.0,2.25,0.0,25.785,10.45,286.5
2024-07-03 00:00:00,3.892,13.8,6.7,20.5,5.0,80.0,24.0,713.2,0.0,78.0,2.3,0.0,25.22,9.4,287.0
2024-07-03 01:00:00,3.2019999999999995,13.9,6.3,20.2,5.0,83.0,14.0,713.1,0.0,78.0,2.3,0.0,24.92,8.8,286.0
2024-07-03 02:00:00,2.428,15.4,6.6,22.0,5.0,71.0,18.0,713.0,0.0,78.0,2.4,0.0,24.79,8.4,294.0
2024-07-03 03:00:00,2.032,16.1,6.5,22.6,5.2,61.0,12.0,713.0,0.0,77.0,2.3,0.0,24.7,7.8,300.0
2024-07-03 04:00:00,2.0,21.5,6.7,28.2,5.4,64.0,16.0,713.3,0.0,77.0,2.3,0.0,24.66,5.5,263.0
2024-07-03 05:00:00,3.124,29.4,7.2,36.5,5.6,65.0,18.0,713.7,0.0,79.0,2.3,0.011,24.28,6.6,252.0
2024-07-03 06:00:00,1.8659999999999997,30.9,7.6,38.5,5.8,64.0,19.0,714.0,0.0,77.0,2.3,0.097,24.76,6.5,259.0
2024-07-03 07:00:00,2.126,29.0,7.8,36.8,6.0,61.0,24.0,714.4,0.0,71.0,2.3,0.142,25.96,4.3,259.0
2024-07-03 08:00:00,1.69,23.1,9.3,32.4,5.0,61.0,20.0,714.6,0.0,67.0,2.3,0.228,26.91,5.4,211.0
2024-07-03 09:00:00,2.87,13.9,13.5,27.4,6.0,68.0,22.0,714.8,0.0,61.0,2.3,0.485,28.46,6.8,247.0
2024-07-03 10:00:00,2.718,11.5,17.5,28.9,7.0,64.0,24.0,714.6,0.0,56.0,2.2,0.647,29.66,8.2,285.0
2024-07-03 11:00:00,4.038,7.7,19.9,27.6,9.0,66.0,29.0,714.2,0.0,52.0,2.2,0.717,30.68,10.1,295.0
2024-07-03 12:00:00,3.624,8.6,21.9,30.5,8.0,68.0,40.0,713.6,0.0,48.0,2.2,0.698,32.0,10.2,291.0
2024-07-03 13:00:00,2.404,6.7,18.4,25.1,9.0,71.0,41.0,713.0,0.0,45.0,2.4,0.666,32.45,15.5,314.0
2024-07-03 14:00:00,3.148000000000001,10.7,17.2,27.8,7.0,68.0,37.0,712.4,0.0,42.0,2.3,0.501,33.29,13.2,296.0
2024-07-03 15:00:00,2.216,12.4,18.8,31.2,7.0,62.0,26.0,711.9,0.0,37.0,2.4,0.353,33.78,15.0,300.0
2024-07-03 16:00:00,2.348,12.6,19.7,32.3,7.0,66.0,17.0,711.5,0.0,36.0,2.3,0.288,33.96,15.5,304.0
2024-07-03 17:00:00,2.4259999999999997,10.7,19.4,30.0,6.5,78.0,6.0,711.4,0.0,38.0,2.2,0.133,33.33,17.4,313.0
2024-07-03 18:00:00,2.3619999999999997,13.3,18.6,31.9,6.0,77.0,5.333333333333333,711.6,0.0,44.0,2.2,0.021,32.18,13.3,292.0
2024-07-03 19:00:00,2.652,11.6,14.5,26.1,6.0,87.0,4.666666666666667,712.1,0.0,59.0,2.2,0.0,29.88,15.3,284.0
2024-07-03 20:00:00,2.632,10.8,12.3,23.2,6.0,85.0,4.0,712.7,0.0,65.0,2.2,0.0,28.33,13.6,288.0
2024-07-03 21:00:00,1.958,11.8,10.9,22.6,5.75,71.0,12.0,713.4,0.0,68.0,2.3,0.0,27.35,12.9,286.0
2024-07-03 22:00:00,3.1879999999999997,14.0,10.1,24.1,5.5,59.0,9.0,713.5,0.0,69.0,2.5,0.0,26.68,12.2,289.0
2024-07-03 23:00:00,1.99,10.1,9.1,19.2,5.25,55.0,14.0,713.4,0.0,72.0,2.4,0.0,26.04,12.6,280.0
2024-07-04 00:00:00,2.5900000000000003,11.8,9.4,21.2,5.0,52.0,11.0,713.1,0.0,75.0,2.4,0.0,25.66,10.1,294.0
2024-07-04 01:00:00,2.4419999999999993,11.6,8.4,20.0,6.0,48.0,10.0,713.0,0.0,76.0,2.4,0.0,25.42,7.4,278.0
2024-07-04 02:00:00,1.536,8.5,8.0,16.5,6.0,37.0,13.0,713.0,0.0,78.0,2.4,0.0,24.93,7.0,249.0
2024-07-04 03:00:00,1.62,9.1,8.2,17.2,6.0,35.0,8.0,713.0,0.0,79.0,2.3,0.0,24.72,7.1,237.0
2024-07-04 04:00:00,1.836,12.1,8.7,20.7,5.5,38.0,14.0,713.2,0.0,78.0,2.3,0.0,24.6,7.3,254.0
2024-07-04 05:00:00,1.9579999999999995,25.2,8.3,33.5,5.0,41.0,15.0,713.5,0.0,76.0,2.4,0.015,24.64,7.4,291.0
2024-07-04 06:00:00,1.7580000000000002,34.1,8.2,42.3,6.0,67.0,17.0,713.9,0.0,74.0,2.3,0.076,24.83,8.2,300.0
2024-07-04 07:00:00,1.874,33.7,8.2,42.0,5.0,68.0,13.0,714.0,0.0,72.0,2.4,0.131,25.46,6.4,292.0
2024-07-04 08:00:00,2.8520000000000003,30.4,9.1,39.4,5.0,70.0,23.0,714.1,0.0,70.0,2.4,0.207,26.36,6.6,310.0
2024-07-04 09:00:00,2.62,22.1,11.9,34.1,6.0,69.0,25.0,713.8,0.0,64.0,2.4,0.283,27.86,4.6,245.0
2024-07-04 10:00:00,3.878,13.4,16.6,30.0,7.0,61.0,26.0,713.6,0.0,59.0,2.3,0.356,29.49,4.7,279.0
2024-07-04 11:00:00,4.316,5.9,20.1,26.1,11.0,69.0,32.0,713.4,0.0,54.0,2.2,0.57,30.78,6.9,269.0
2024-07-04 12:00:00,3.996,5.6,22.9,28.5,11.0,72.0,35.0,713.0,0.0,54.0,2.3,0.544,30.84,10.3,294.0
2024-07-04 13:00:00,3.276,4.4,22.8,27.2,14.0,77.0,33.0,712.2,0.0,51.0,2.3,0.569,31.58,11.8,306.0
2024-07-04 14:00:00,2.9679999999999995,6.0,21.8,27.7,11.0,88.0,48.0,711.3,0.0,49.0,2.3,0.464,32.27,11.7,291.0
2024-07-04 15:00:00,2.116,7.9,20.8,28.7,9.0,68.0,34.0,710.6,0.0,45.0,2.3,0.441,32.8,14.5,307.0
2024-07-04 16:00:00,2.656,12.0,21.0,32.9,7.0,60.0,26.0,710.1,0.0,46.0,2.2,0.253,33.01,13.6,302.0
2024-07-04 17:00:00,2.9659999999999997,19.9,20.8,40.8,6.0,69.0,15.0,710.0,0.0,49.0,2.3,0.11,32.52,13.1,297.0
2024-07-04 18:00:00,2.564,26.7,20.4,47.1,6.0,66.0,5.0,710.4,0.0,50.0,2.4,0.014,31.82,11.8,301.0
2024-07-04 19:00:00,1.612,30.9,19.3,50.3,5.0,75.0,3.0,710.6,0.0,50.0,2.4,0.0,30.91,13.0,302.0
2024-07-04 20:00:00,2.674,24.8,17.4,42.2,5.0,82.0,8.0,711.1,0.0,53.0,2.3,0.0,30.17,11.1,300.0
2024-07-04 21:00:00,2.528,21.5,13.8,35.3,5.0,79.0,18.0,712.0,0.0,66.0,2.4,0.0,28.25,12.8,282.0
2024-07-04 22:00:00,2.528,15.0,10.6,25.6,5.5,88.0,24.0,712.5,0.0,71.0,2.4,0.0,27.2,11.4,286.0
2024-07-04 23:00:00,2.8440000000000003,14.5,9.4,23.9,6.0,78.0,26.0,712.3,0.0,73.0,2.4,0.0,26.45,9.5,290.0
2024-07-05 00:00:00,2.69,13.9,8.3,22.2,6.0,76.0,23.0,712.2,0.0,75.0,2.4,0.0,25.78,7.4,271.0
2024-07-05 01:00:00,3.4560000000000004,12.3,8.2,20.4,6.0,61.0,21.0,712.1,0.0,76.0,2.3,0.0,25.39,8.2,280.0
2024-07-05 02:00:00,3.276,10.9,8.1,18.9,5.75,62.0,18.0,711.8,0.0,76.0,2.3,0.0,25.35,8.5,284.0
2024-07-05 03:00:00,2.768,11.7,7.9,19.6,5.5,69.0,20.0,711.8,0.0,78.0,2.2,0.0,25.16,7.8,287.0
2024-07-05 04:00:00,3.236,15.2,8.3,23.5,5.25,55.0,24.0,712.2,0.0,79.0,2.3,0.0,25.01,7.1,262.0
2024-07-05 05:00:00,3.892,22.5,9.7,32.2,5.0,65.0,24.0,712.6,0.0,79.0,2.3,0.004,24.93,6.6,246.0
2024-07-05 06:00:00,2.768,26.8,10.7,37.4,5.0,74.0,22.0,713.2,0.0,79.0,2.3,0.022,24.85,7.0,263.0
2024-07-05 07:00:00,3.044,25.3,9.7,35.0,6.0,71.0,26.0,713.4,0.0,76.0,2.3,0.138,25.75,5.3,242.0
2024-07-05 08:00:00,3.3200000000000003,21.2,11.4,32.6,6.0,67.0,28.0,713.6,0.0,71.0,2.2,0.221,27.02,6.5,228.0
2024-07-05 09:00:00,2.414,17.0,13.6,30.6,6.0,71.0,25.0,713.6,0.0,64.0,2.2,0.323,28.67,5.1,249.0
2024-07-05 10:00:00,3.988,10.7,16.1,26.7,7.0,66.0,28.0,713.7,0.0,56.0,2.1,0.424,30.63,2.8,252.0
2024-07-05 11:00:00,1.5560000000000005,3.8,13.2,16.9,13.0,61.0,43.0,713.4,0.0,52.0,2.0,0.531,31.7,6.5,192.0
2024-07-05 12:00:00,3.742,4.8,15.2,20.0,11.0,50.0,34.0,712.8,0.0,50.0,2.0,0.419,32.1,6.8,262.0
2024-07-05 13:00:00,3.252,6.6,20.0,26.6,9.0,65.0,21.0,712.3,0.0,52.0,2.1,0.368,31.72,10.1,293.0
2024-07-05 14:00:00,3.26,9.3,22.4,31.7,8.0,71.0,22.0,711.7,0.0,49.0,2.2,0.336,32.26,8.6,286.0
2024-07-05 15:00:00,3.336,9.0,20.7,29.7,8.0,62.0,26.0,711.3,0.0,49.0,2.2,0.389,32.26,12.6,310.0
2024-07-05 16:00:00,3.606,10.8,21.7,32.6,7.0,67.0,33.0,711.5,0.0,47.0,2.2,0.256,32.63,10.3,294.0
2024-07-05 17:00:00,3.828,14.2,23.0,37.2,6.0,78.0,24.0,711.5,0.0,49.0,2.2,0.089,32.01,10.5,296.0
2024-07-05 18:00:00,3.812,23.1,23.0,46.1,6.0,87.0,9.0,711.7,0.0,51.0,2.3,0.004,31.17,10.1,302.0
2024-07-05 19:00:00,2.644,36.3,19.5,55.8,5.0,99.0,17.0,712.2,0.0,51.0,2.3,0.0,30.82,7.1,293.0
2024-07-05 20:00:00,3.984,36.3,15.7,52.1,5.0,116.0,26.0,712.7,0.0,57.0,2.3,0.0,29.8,8.3,283.0
2024-07-05 21:00:00,4.09,22.2,12.5,34.7,6.0,99.0,28.0,713.4,0.0,68.0,2.2,0.0,28.19,13.0,302.0
2024-07-05 22:00:00,3.4539999999999997,16.5,11.0,27.6,6.0,82.0,20.0,714.0,0.0,71.0,2.2,0.0,27.21,11.4,301.0
2024-07-05 23:00:00,3.492,12.0,9.8,21.9,6.0,74.0,9.0,713.8,0.0,72.0,2.2,0.0,26.42,9.0,286.0
2024-07-06 00:00:00,1.69,10.4,9.0,19.4,5.833333333333333,63.0,9.0,713.5,0.0,73.0,2.2,0.0,25.87,7.2,265.0
2024-07-06 01:00:00,4.42,10.4,8.7,19.0,5.666666666666667,58.0,8.0,713.4,0.0,74.0,2.2,0.0,25.64,5.5,257.0
2024-07-06 02:00:00,2.788,7.2,8.8,16.0,5.5,52.0,13.0,713.3,0.0,75.0,2.2,0.0,25.49,6.9,237.0
2024-07-06 03:00:00,1.242,10.2,8.2,18.4,5.333333333333333,52.0,18.0,713.6,0.0,75.0,2.2,0.0,25.24,4.4,258.0
2024-07-06 04:00:00,2.3082105263157895,11.1,8.4,19.6,5.166666666666667,57.0,18.0,713.9,0.0,76.0,2.2,0.0,24.65,5.8,205.0
2024-07-06 05:00:00,1.808,14.7,7.1,21.8,5.0,57.0,13.0,714.2,0.0,78.0,2.2142857142857144,0.03,24.54,3.2,178.0
2024-07-06 06:00:00,1.64,21.5,7.2,28.8,6.0,70.0,23.0,714.5,0.0,72.0,2.2285714285714286,0.156,26.14,3.1,143.0
2024-07-06 07:00:00,2.474,15.8,9.0,24.9,6.0,72.0,27.0,714.9,0.0,68.0,2.242857142857143,0.313,27.56,5.0,153.0
2024-07-06 08:00:00,1.2104307692307692,8.6,10.0,18.7,7.0,56.0,32.0,714.8,0.0,61.0,2.257142857142857,0.472,29.33,4.4,161.0
2024-07-06 09:00:00,3.923203904555314,7.1,13.4,20.5,8.0,60.0,28.0,714.9,0.0,55.0,2.2714285714285714,0.588,30.84,3.6,231.0
2024-07-06 10:00:00,3.316,7.9,18.3,26.1,8.0,77.0,43.0,714.9,0.0,46.0,2.2857142857142856,0.639,32.51,5.8,263.0
2024-07-06 11:00:00,4.497999999999999,6.6,17.1,23.6,9.0,77.0,47.0,714.9,0.0,38.0,2.3,0.716,33.23,9.5,287.0
2024-07-06 12:00:00,3.856,10.1,18.7,28.8,7.0,81.0,46.0,714.2,0.0,30.0,2.3,0.701,34.15,11.6,280.0
2024-07-06 13:00:00,3.472,13.7,17.2,30.9,6.0,86.0,37.0,713.3,0.0,22.0,2.3,0.659,34.76,11.3,287.0
2024-07-06 14:00:00,3.114,14.8,16.9,31.7,6.0,77.0,31.0,712.4,0.0,24.0,2.3,0.575,34.87,11.1,290.0
2024-07-06 15:00:00,2.7220000000000004,11.3,16.4,27.8,7.0,74.0,22.0,711.7,0.0,26.0,2.3,0.447,34.46,10.6,279.0
2024-07-06 16:00:00,2.89,11.1,18.4,29.5,7.0,71.0,12.0,711.5,0.0,28.0,2.3,0.292,33.88,11.6,295.0
2024-07-06 17:00:00,2.367999999999999,14.6,18.2,32.7,6.0,64.0,10.75,711.7,0.0,30.0,2.4,0.128,33.34,10.5,295.0
2024-07-06 18:00:00,2.838,17.4,17.9,35.4,6.0,63.0,9.5,712.3,0.0,34.0,2.5,0.017,32.27,8.5,285.0
2024-07-06 19:00:00,2.912,23.0,18.3,41.3,6.0,75.0,8.25,712.6,0.0,35.0,2.4,0.0,31.05,9.9,305.0
2024-07-06 20:00:00,4.843999999999999,22.9,17.1,40.0,5.0,87.0,7.0,712.8,0.0,37.0,2.3,0.0,30.3,7.7,314.0
2024-07-06 21:00:00,3.624,35.8,16.6,52.4,5.0,103.0,22.0,713.3,0.0,40.0,2.5,0.0,29.97,6.4,312.0
2024-07-06 22:00:00,3.6800000000000006,34.6,15.5,50.1,5.0,123.0,35.0,713.6,0.0,40.0,2.4,0.0,29.79,6.0,311.0
2024-07-06 23:00:00,3.528,41.2,14.5,55.7,5.5,108.0,35.0,713.2,0.0,43.0,2.5,0.0,28.75,4.3,274.0
2024-07-07 00:00:00,3.268,32.7,11.9,44.6,6.0,98.0,32.0,712.3,0.0,51.0,2.4,0.0,27.41,4.5,254.0
2024-07-07 01:00:00,2.797,16.8,9.8,26.6,5.0,77.0,18.0,711.9,0.0,63.0,2.3,0.0,25.11,5.8,174.0
2024-07-07 02:00:00,2.192,12.2,7.1,19.2,5.0,56.0,17.0,711.8,0.0,71.0,2.3,0.0,24.45,2.4,132.0
2024-07-07 03:00:00,2.804,12.4,6.3,18.6,5.0,43.0,14.0,711.8,0.0,71.0,2.3,0.0,24.69,3.7,83.0
2024-07-07 04:00:00,2.222,14.7,7.1,21.8,5.333333333333333,45.0,14.0,711.5,0.0,72.0,2.2,0.0,24.45,5.8,140.0
2024-07-07 05:00:00,2.074,21.4,7.4,28.8,5.666666666666667,57.0,16.0,711.8,0.0,73.0,2.3,0.036,24.47,6.1,125.0
2024-07-07 06:00:00,2.7079999999999997,19.6,9.2,28.8,6.0,59.0,25.0,712.2,0.0,64.0,2.3,0.123,25.54,6.0,122.0
2024-07-07 07:00:00,1.666,17.4,10.5,27.9,6.0,101.0,29.0,712.1,0.0,60.0,2.4,0.312,26.96,7.9,108.0
2024-07-07 08:00:00,2.164,5.7,10.6,16.3,8.0,79.0,27.0,712.0,0.0,44.0,2.2,0.451,30.31,7.2,124.0
2024-07-07 09:00:00,1.948,3.7,10.7,14.4,11.0,67.0,29.0,712.0,0.0,40.0,2.3,0.51,31.76,6.1,157.0
2024-07-07 10:00:00,2.082,3.2,9.7,12.9,12.0,62.0,37.0,711.8,0.0,37.0,2.2,0.441,32.9,4.8,146.0
2024-07-07 11:00:00,2.164,3.3,8.7,12.0,12.0,53.0,43.0,711.5,0.0,33.0,2.2,0.498,34.1,5.6,145.0
2024-07-07 12:00:00,2.248,2.8,7.3,10.2,14.0,45.0,23.0,710.8,0.0,34.0,2.2,0.528,33.81,6.5,147.0
2024-07-07 13:00:00,2.0040000000000004,2.7,6.8,9.5,15.0,30.0,20.0,710.0,0.0,33.0,2.2,0.554,34.35,8.9,156.0
2024-07-07 14:00:00,2.064,2.7,8.0,10.8,16.0,27.0,16.0,709.4,0.0,30.0,2.2,0.275,34.14,10.5,175.0
2024-07-07 15:00:00,1.784,2.8,7.9,10.7,14.0,26.0,15.0,708.6,0.0,36.0,2.2,0.266,33.54,8.9,180.0
2024-07-07 16:00:00,1.7060000000000002,2.8,6.7,9.5,15.0,33.0,14.0,708.4,0.0,33.0,2.2,0.256,34.45,7.1,165.0
2024-07-07 17:00:00,1.51,4.449999999999999,7.3,10.1,13.0,28.0,6.0,708.3,0.0,33.0,2.1,0.064,33.86,5.2,168.0
2024-07-07 18:00:00,3.396,6.1,13.7,19.8,8.0,28.0,5.666666666666667,708.6,0.0,45.0,2.2,0.01,31.9,10.2,300.0
2024-07-07 19:00:00,3.28,7.5,16.1,23.6,7.0,54.0,5.333333333333333,709.0,0.0,49.0,2.2,0.0,30.96,10.3,313.0
2024-07-07 20:00:00,3.72,5.1,15.5,20.6,7.0,60.0,5.0,709.3,0.0,49.0,2.2,0.0,30.53,10.0,328.0
2024-07-07 21:00:00,2.276,6.4,18.9,25.3,7.0,59.0,10.0,709.5,0.0,48.0,2.2,0.0,30.29,7.5,338.0
2024-07-07 22:00:00,2.0,6.2,20.6,26.8,6.0,64.0,18.0,709.7,0.0,51.0,2.2,0.0,29.69,5.7,234.0
2024-07-07 23:00:00,1.868,8.1,16.5,24.6,6.0,82.0,25.0,709.8,0.0,59.0,2.3,0.0,28.37,4.9,221.0
2024-07-08 00:00:00,2.0740000000000003,10.0,12.5,22.5,5.0,69.0,25.0,709.6,0.0,63.0,2.2,0.0,27.52,4.6,194.0
2024-07-08 01:00:00,2.524,8.9,9.8,18.7,6.0,59.0,19.0,709.5,0.0,67.0,2.3,0.0,26.63,5.2,140.0
2024-07-08 02:00:00,2.3419999999999996,5.4,7.1,12.5,6.0,45.0,13.0,709.4,0.0,66.0,2.2,0.0,26.42,4.4,123.0
2024-07-08 03:00:00,2.056,7.6,8.3,15.9,6.0,33.0,15.0,709.3,0.0,67.0,2.3,0.0,26.44,4.5,113.0
2024-07-08 04:00:00,2.028,15.0,10.5,25.5,5.0,51.0,16.0,709.8,0.0,67.0,2.3,0.0,26.19,5.9,140.0
2024-07-08 05:00:00,1.86,22.1,11.2,33.3,5.0,70.0,21.0,710.5,0.0,66.0,2.4,0.031,26.27,5.9,122.0
2024-07-08 06:00:00,1.896,29.7,13.6,43.3,5.0,91.0,28.0,711.0,0.0,61.0,2.5,0.165,27.9,6.4,95.0
2024-07-08 07:00:00,2.396,17.8,15.7,33.6,6.0,110.0,27.0,711.0,0.0,54.0,2.3,0.323,29.92,6.2,113.0
2024-07-08 08:00:00,1.538,6.5,16.2,22.6,9.0,98.0,22.0,711.1,0.0,51.0,2.3,0.47,31.33,6.9,166.0
2024-07-08 09:00:00,2.0940000000000003,4.2,17.5,21.7,12.0,74.0,46.0,711.0,0.0,42.0,2.3,0.581,33.68,3.9,266.0
2024-07-08 10:00:00,3.281999999999999,4.9,22.8,27.7,13.0,72.0,50.0,711.0,0.0,38.0,2.2,0.66,34.44,7.6,291.0
2024-07-08 11:00:00,3.378,5.0,26.5,31.6,13.0,62.0,49.0,710.9,0.0,35.0,2.2,0.704,35.48,7.5,266.0
2024-07-08 12:00:00,3.586,4.1,20.2,24.3,15.0,55.0,45.0,710.7,0.0,32.0,2.2,0.712,36.25,8.6,270.0
2024-07-08 13:00:00,3.848,4.2,17.7,21.9,13.0,54.0,25.0,710.3,0.0,37.0,2.2,0.311,35.06,10.2,252.0
2024-07-08 14:00:00,3.492,4.2,17.4,21.6,13.0,57.0,6.0,710.0,0.0,33.0,2.1,0.476,36.15,8.5,245.0
2024-07-08 15:00:00,3.07,4.4,18.1,22.5,12.0,52.0,18.0,709.9,0.0,34.0,2.1,0.308,35.86,8.7,252.0
2024-07-08 16:00:00,3.026,7.7,21.4,29.1,8.0,48.0,15.2,709.9,0.0,35.0,2.3,0.162,35.14,10.2,287.0
2024-07-08 17:00:00,3.1220000000000003,7.4,22.4,29.8,9.0,63.0,12.4,710.3,0.0,46.0,2.3,0.12,32.62,15.9,310.0
2024-07-08 18:00:00,2.63,8.5,22.6,31.1,7.0,134.0,9.6,711.6,0.0,51.0,2.2,0.007,30.93,8.3,271.0
2024-07-08 19:00:00,2.2880000000000003,7.4,20.0,27.4,7.0,66.0,6.8,711.8,0.0,55.0,2.2,0.0,29.88,14.5,317.0
2024-07-08 20:00:00,1.315,8.5,19.4,28.0,6.0,59.0,4.0,712.1,0.0,57.0,2.3,0.0,28.89,14.2,307.0
2024-07-08 21:00:00,1.73,5.2,15.6,20.8,8.0,61.0,7.0,712.7,0.0,62.0,2.2,0.0,27.81,11.8,300.0
2024-07-08 22:00:00,1.62,3.6,14.2,17.8,9.0,48.0,11.0,713.2,0.0,67.0,2.2,0.0,26.83,10.2,226.0
2024-07-08 23:00:00,3.0040000000000004,5.5,11.8,17.3,6.0,40.0,7.0,713.2,0.0,68.0,2.3,0.0,26.6,4.6,335.0
2024-07-09 00:00:00,3.346,5.2,10.8,16.0,7.0,32.0,4.0,713.1,0.0,68.0,2.2,0.0,26.52,3.9,215.0
2024-07-09 01:00:00,2.15621052631579,4.5,10.5,15.0,7.0,34.0,5.0,713.0,0.0,70.0,2.3,0.0,26.05,5.7,171.0
2024-07-09 02:00:00,1.882,4.6,9.2,13.8,7.0,29.0,8.0,712.9,0.0,71.0,2.2,0.0,25.73,4.6,134.0
2024-07-09 03:00:00,1.6880000000000002,5.2,8.2,13.4,6.0,30.0,11.0,713.1,0.0,70.0,2.2,0.0,25.82,2.3,139.0
2024-07-09 04:00:00,1.434,6.2,8.7,14.9,6.0,28.0,9.0,713.4,0.0,70.0,2.2,0.0,25.91,3.8,184.0
2024-07-09 05:00:00,2.9459999999999997,14.3,11.5,25.7,5.0,38.0,17.0,713.7,0.0,71.0,2.3,0.043,25.69,5.6,184.0
2024-07-09 06:00:00,1.244,22.9,11.0,33.9,5.0,50.0,21.0,714.2,0.0,70.0,2.3,0.165,26.43,5.5,186.0
2024-07-09 07:00:00,1.158,14.8,12.5,27.4,6.0,57.0,24.0,714.5,0.0,65.0,2.2,0.318,27.95,6.3,176.0
2024-07-09 08:00:00,2.5479999999999996,6.4,11.5,17.9,14.0,48.0,24.0,714.7,0.0,57.0,2.2,0.441,29.95,3.4,151.0
2024-07-09 09:00:00,2.912,7.3,15.0,22.3,30.0,41.0,29.0,714.5,0.0,52.0,2.2,0.439,31.22,3.8,214.0
2024-07-09 10:00:00,2.42,11.8,18.4,30.2,33.0,58.0,32.0,714.4,0.0,41.0,2.2,0.648,32.66,8.4,297.0
