Date,NORESTE CO ppm,NORESTE NO ppb,NORESTE NO2 ppb,NORESTE NOX ppb,NORESTE O3 ppb,NORESTE PM10 ug/m3,NORESTE PM2.5 ug/m3,NORESTE PRS mmhg,NORESTE RAINF mm/hr,NORESTE RH %,NORESTE SO2 ppb,NORESTE SR KW/m2,NORESTE TOUT degC,NORESTE WSR KMPH,NORESTE WDV DEG
2023-12-02 21:00:00,3.87,6.8,26.9,33.7,18.0,97.0,51.0,721.1,0.0,75.0,4.7,0.0,18.53,5.3,187.0
2023-12-02 22:00:00,4.16,10.6,31.2,41.8,10.0,106.0,48.0,721.3,0.0,76.0,4.3,0.0,17.53,3.6,112.0
2023-12-02 23:00:00,4.08,13.5,29.4,43.0,10.0,108.0,46.0,721.5,0.0,77.0,4.0,0.0,17.47,4.1,152.0
2023-12-03 00:00:00,4.1,15.4,29.7,45.2,8.0,103.0,46.0,721.5,0.0,78.0,3.7,0.0,16.91,4.6,58.0
2023-12-03 01:00:00,4.64,34.2,29.4,63.6,7.0,123.0,65.0,721.5,0.0,84.0,3.7,0.0,16.02,4.7,30.0
2023-12-03 02:00:00,4.18,26.6,27.1,53.7,7.0,144.0,61.0,721.4,0.0,88.0,3.7,0.0,15.34,3.7,25.0
2023-12-03 03:00:00,3.91,25.9,26.2,52.1,7.0,127.0,53.0,721.5,0.0,90.0,3.6,0.0,14.93,4.4,29.0
2023-12-03 04:00:00,3.65,18.5,25.2,43.7,7.2,107.0,43.0,721.5,0.0,91.0,3.6,0.0,14.68,3.7,10.0
2023-12-03 05:00:00,3.54,17.4,24.1,41.6,7.4,90.0,43.0,721.8,0.0,91.0,3.7,0.0,14.42,3.3,10.0
2023-12-03 06:00:00,3.45,13.1,22.9,36.0,7.6,81.0,35.0,721.9,0.0,91.0,3.7,0.0,14.14,3.4,3.0
2023-12-03 07:00:00,3.38,12.6,23.6,36.2,7.8,69.0,29.0,722.4,0.0,91.0,3.8,0.0,14.12,4.4,355.0
2023-12-03 08:00:00,3.6,20.3,24.3,44.5,8.0,68.0,28.0,722.9,0.0,91.0,3.9,0.008,13.93,2.9,342.0
2023-12-03 09:00:00,3.61,19.6,25.5,45.1,9.0,79.0,27.0,723.4,0.0,90.0,3.7,0.058,15.12,2.1,336.0
2023-12-03 10:00:00,3.44,10.2,21.7,31.9,16.0,86.0,23.0,723.9,0.0,86.0,3.8,0.106,17.06,4.0,22.0
2023-12-03 11:00:00,3.42,9.5,19.9,29.4,22.0,64.0,23.0,723.9,0.0,78.0,4.2,0.148,18.25,4.7,58.0
2023-12-03 12:00:00,3.39,10.5,20.8,31.3,25.0,81.0,19.0,723.5,0.0,65.0,5.9,0.183,19.51,5.0,121.0
2023-12-03 13:00:00,3.36,8.9,17.0,25.9,32.0,75.0,19.0,722.7,0.0,55.0,9.9,0.212,20.05,8.2,146.0
2023-12-03 14:00:00,3.32,6.7,15.0,21.7,35.0,61.0,20.0,721.7,0.0,56.0,9.05,0.186,19.97,9.1,135.0
2023-12-03 15:00:00,3.28,5.0,12.5,17.5,43.0,60.0,16.0,721.3,0.0,52.0,8.2,0.144,20.1,8.9,142.0
2023-12-03 16:00:00,3.35,4.1,12.3,16.4,45.0,62.0,22.0,721.1,0.0,53.0,5.5,0.088,19.51,10.3,160.0
2023-12-03 17:00:00,3.37,4.4,12.3,16.8,37.0,65.0,18.0,721.0,0.0,58.0,4.7,0.039,18.91,9.6,153.0
2023-12-03 18:00:00,3.4,4.2,15.8,20.1,29.0,65.0,18.0,721.2,0.0,62.0,4.2,0.005,18.21,8.7,160.0
2023-12-03 19:00:00,3.44,4.4,17.0,21.4,23.0,65.0,21.0,721.3,0.0,72.0,3.7,0.0,17.43,8.3,164.0
2023-12-03 20:00:00,3.54,6.4,17.8,24.2,20.0,62.0,23.0,721.7,0.0,73.0,3.6,0.0,16.98,5.8,148.0
2023-12-03 21:00:00,3.7,4.9,22.2,27.1,16.0,66.0,33.0,721.8,0.0,72.0,3.4,0.0,16.41,3.0,143.0
2023-12-03 22:00:00,4.31,20.4,29.5,49.9,8.0,76.0,47.0,721.9,0.0,70.0,3.5,0.0,15.64,0.4,183.0
2023-12-03 23:00:00,4.95,45.2,28.8,73.9,8.0,111.0,60.0,721.8,0.0,71.0,3.6,0.0,15.12,1.6,74.0
2023-12-04 00:00:00,4.33,36.5,25.2,61.6,7.0,141.0,39.0,721.6,0.0,80.0,3.5,0.0,14.44,1.6,359.0
2023-12-04 01:00:00,4.5,53.1,24.5,77.6,7.0,106.0,40.0,721.4,0.0,83.0,3.6,0.0,14.4,3.2,333.0
2023-12-04 02:00:00,4.14,56.0,26.0,81.9,7.0,122.0,40.0,721.2,0.0,84.0,3.6,0.0,14.24,3.6,308.0
2023-12-04 03:00:00,4.47,78.9,25.2,104.0,7.142857142857143,121.0,52.0,721.1,0.0,84.0,3.8,0.0,13.87,4.1,11.0
2023-12-04 04:00:00,4.11,57.8,24.2,82.1,7.285714285714286,140.0,47.0,721.1,0.0,83.0,3.7,0.0,13.37,3.6,346.0
2023-12-04 05:00:00,3.66,21.9,25.2,47.2,7.428571428571429,120.0,34.0,721.2,0.0,79.0,3.4,0.0,13.68,4.4,306.0
2023-12-04 06:00:00,3.85,31.9,28.3,60.2,7.571428571428571,90.0,34.0,721.1,0.0,74.0,3.5,0.0,14.31,4.6,268.0
2023-12-04 07:00:00,4.44,58.9,27.2,86.1,7.714285714285714,109.0,37.0,721.6,0.0,73.0,3.7,0.0,13.55,2.0,243.0
2023-12-04 08:00:00,5.79,106.6,30.7,137.3,7.857142857142857,136.0,40.0,722.3,0.0,70.0,4.2,0.017,14.43,3.2,229.0
2023-12-04 09:00:00,6.55,160.2,38.3,198.5,8.0,162.0,54.0,723.0,0.0,67.0,4.8,0.079,16.8,1.3,112.0
2023-12-04 10:00:00,4.86,85.9,43.1,128.9,9.0,293.0,51.0,723.6,0.0,61.0,4.3,0.129,19.0,4.0,342.0
2023-12-04 11:00:00,3.39,13.8,20.5,34.3,23.0,229.0,24.0,723.7,0.0,53.0,3.8,0.229,19.96,7.8,9.0
2023-12-04 12:00:00,3.2,7.0,14.0,21.0,36.0,103.0,14.0,723.4,0.0,45.0,3.9,0.357,21.85,7.8,18.0
2023-12-04 13:00:00,3.16,5.9,12.7,18.5,43.0,69.0,12.0,722.8,0.0,40.0,3.9,0.33,24.02,4.9,40.0
2023-12-04 14:00:00,3.16,6.0,12.6,18.6,42.0,62.0,10.0,722.0,0.0,39.0,4.3,0.193,23.37,6.2,104.0
2023-12-04 15:00:00,3.4,10.1,20.0,30.0,37.0,54.0,12.0,721.6,0.0,36.0,4.1,0.15,23.21,7.2,141.0
2023-12-04 16:00:00,3.4,7.4,21.7,29.1,36.0,78.0,16.0,721.7,0.0,47.0,4.3,0.069,21.77,10.0,147.0
2023-12-04 17:00:00,3.33,6.7,18.2,24.9,34.0,90.0,14.0,722.0,0.0,54.0,4.5,0.048,20.37,10.3,152.0
2023-12-04 18:00:00,3.3,7.0,17.4,24.4,27.0,89.0,12.0,722.5,0.0,59.0,4.7,0.01,18.49,11.2,145.0
2023-12-04 19:00:00,3.44,5.0,20.3,25.3,23.0,80.0,13.0,723.1,0.0,61.0,3.9,0.0,17.41,9.6,154.0
2023-12-04 20:00:00,3.47,7.3,23.7,31.0,19.0,69.0,15.0,723.6,0.0,62.0,3.8,0.0,16.79,8.3,138.0
2023-12-04 21:00:00,3.5,7.4,23.8,31.2,17.0,71.0,16.0,723.8,0.0,64.0,3.7,0.0,16.44,6.5,129.0
2023-12-04 22:00:00,3.58,9.3,28.1,37.4,12.0,73.0,20.0,723.8,0.0,66.0,3.5,0.0,15.8,3.9,128.0
2023-12-04 23:00:00,4.05,31.2,32.0,63.2,7.0,79.0,27.0,724.0,0.0,69.0,3.5,0.0,14.95,2.2,17.0
2023-12-05 00:00:00,4.52,51.3,31.2,82.6,7.0,110.0,35.0,723.9,0.0,72.0,3.6,0.0,14.26,1.0,7.0
2023-12-05 01:00:00,4.61,62.9,29.1,91.9,7.0,129.0,33.0,723.7,0.0,74.0,3.7,0.0,14.0,0.9,357.0
2023-12-05 02:00:00,4.24,84.5,30.8,115.3,7.125,127.0,39.0,723.4,0.0,76.0,3.7,0.0,13.81,3.0,71.0
2023-12-05 03:00:00,3.82,89.4,32.4,121.7,7.25,159.0,56.0,723.3,0.0,78.0,3.8,0.0,13.4,2.0,46.0
2023-12-05 04:00:00,3.75,71.1,32.9,104.0,7.375,199.0,50.0,723.4,0.0,79.0,3.8,0.0,13.13,1.9,26.0
2023-12-05 05:00:00,3.79,80.3,29.8,110.2,7.958333333333334,173.0,49.0,723.5,0.0,80.0,3.8,0.0,13.27,2.8,20.0
2023-12-05 06:00:00,3.69,75.4,27.9,103.2,7.625,176.0,45.0,723.7,0.0,80.0,3.8,0.0,13.08,2.8,355.0
2023-12-05 07:00:00,3.92,73.1,26.4,99.5,7.75,175.0,40.0,724.2,0.0,80.0,3.8,0.0,12.56,2.0,1.0
2023-12-05 08:00:00,4.44,85.4,26.6,112.0,7.875,150.0,42.0,724.6,0.0,80.0,3.8,0.008,12.45,1.4,358.0
2023-12-05 09:00:00,4.98,102.3,32.4,134.6,8.0,190.0,45.0,724.8,0.0,78.0,4.1,0.071,14.93,0.8,309.0
2023-12-05 10:00:00,4.08,37.8,37.6,75.4,13.0,160.0,37.0,725.3,0.0,66.0,4.5,0.164,18.31,4.6,47.0
2023-12-05 11:00:00,4.23,35.0,39.9,74.9,18.0,134.0,45.0,725.4,0.0,62.0,7.7,0.224,19.17,4.3,65.0
2023-12-05 12:00:00,3.91,19.7,40.2,59.9,24.0,158.0,45.0,725.0,0.0,56.0,10.5,0.201,21.06,3.6,55.0
2023-12-05 13:00:00,3.56,14.4,31.0,45.4,31.0,145.0,27.0,724.5,0.0,50.0,10.2,0.24,20.87,4.1,144.0
2023-12-05 14:00:00,3.57,18.4,37.5,55.9,27.0,99.0,25.0,724.0,0.0,48.0,8.8,0.193,20.91,6.2,140.0
2023-12-05 15:00:00,3.44,12.8,28.1,41.0,31.0,107.0,22.0,723.9,0.0,52.0,9.0,0.149,21.22,5.7,147.0
2023-12-05 16:00:00,3.42,9.0,22.8,31.8,33.0,86.0,19.0,724.2,0.0,55.0,7.7,0.132,20.74,7.7,148.0
2023-12-05 17:00:00,3.41,7.1,28.0,35.1,33.0,80.0,26.0,724.6,0.0,58.0,45.8,0.039,19.82,9.3,154.0
2023-12-05 18:00:00,3.54,6.9,31.5,38.4,33.0,115.0,32.0,725.0,0.0,64.0,55.0,0.004,18.93,9.6,168.0
2023-12-05 19:00:00,3.6,5.3,29.0,34.4,26.0,123.0,30.0,725.4,0.0,65.0,26.0,0.0,18.28,7.7,153.0
2023-12-05 20:00:00,3.61,7.4,26.6,34.0,21.0,99.0,25.0,725.9,0.0,71.0,12.7,0.0,17.75,7.0,160.0
2023-12-05 21:00:00,3.7,7.6,29.4,36.9,15.0,91.0,24.0,726.3,0.0,76.0,7.6,0.0,17.46,5.6,150.0
2023-12-05 22:00:00,3.55,5.6,23.7,29.3,18.0,94.0,20.0,726.8,0.0,78.0,5.7,0.0,17.43,5.2,156.0
2023-12-05 23:00:00,3.53,5.8,19.8,25.6,20.0,69.0,15.0,726.9,0.0,81.0,4.7,0.0,17.23,5.6,150.0
2023-12-06 00:00:00,3.46,6.7,20.9,27.6,18.0,60.0,16.0,726.7,0.0,81.0,4.2,0.0,16.78,3.7,144.0
2023-12-06 01:00:00,3.4,4.2,22.6,26.7,15.0,62.0,18.0,726.5,0.0,84.0,3.9,0.0,16.42,3.2,123.0
2023-12-06 02:00:00,3.66,23.9,29.3,53.2,7.0,65.0,27.0,726.7,0.0,86.0,3.9,0.0,15.78,2.5,1.0
2023-12-06 03:00:00,3.63,33.9,29.3,63.2,7.0,97.0,28.0,726.8,0.0,87.0,3.8,0.0,16.17,2.2,16.0
2023-12-06 04:00:00,3.4,14.2,26.3,40.6,7.0,94.0,26.0,726.8,0.0,87.0,3.5,0.0,16.13,4.3,82.0
2023-12-06 05:00:00,3.41,8.2,25.2,33.4,11.5,86.0,27.0,726.8,0.0,89.0,3.5,0.0,15.72,2.8,141.0
2023-12-06 06:00:00,3.26,4.1,16.8,20.9,16.0,72.0,16.0,727.0,0.0,90.0,3.4,0.0,15.76,5.7,127.0
2023-12-06 07:00:00,3.41,7.8,20.5,28.3,14.0,47.0,14.0,727.4,0.0,92.0,3.3,0.0,15.63,4.3,130.0
2023-12-06 08:00:00,3.7,16.6,28.8,45.4,10.0,45.0,17.0,727.8,0.0,93.0,3.3,0.007,15.57,5.6,102.0
2023-12-06 09:00:00,3.68,14.7,26.0,40.7,18.0,58.0,13.0,728.2,0.0,93.0,3.2,0.041,16.05,6.3,140.0
2023-12-06 10:00:00,3.47,9.4,22.6,32.0,21.0,52.0,16.0,728.4,0.0,93.0,3.1,0.06,16.5,7.1,113.0
2023-12-06 11:00:00,3.34,5.8,16.7,22.5,30.0,60.0,12.0,728.2,0.0,92.0,3.1,0.043,16.28,12.1,114.0
2023-12-06 12:00:00,3.28,5.3,13.9,19.2,34.0,39.0,5.0,728.0,0.0,92.0,3.1,0.042,15.48,12.8,127.0
2023-12-06 13:00:00,3.32,6.5,12.3,18.8,37.0,29.0,5.0,727.4,0.0,93.0,3.0,0.1,15.37,12.1,135.0
2023-12-06 14:00:00,3.4,7.2,15.3,22.6,32.0,24.0,9.0,726.6,0.0,93.0,3.1,0.065,15.43,10.2,132.0
2023-12-06 15:00:00,3.38,6.8,16.8,23.6,30.0,23.0,7.0,726.1,0.0,93.0,3.6,0.042,15.35,10.0,114.0
2023-12-06 16:00:00,3.4,6.7,20.3,27.0,24.0,26.0,6.0,725.9,0.0,94.0,3.8,0.02,15.1,9.6,111.0
2023-12-06 17:00:00,3.39,6.7,20.8,27.4,22.0,28.0,7.0,725.9,0.0,94.0,3.4,0.008,15.02,7.9,113.0
2023-12-06 18:00:00,3.45,5.1,17.3,22.5,25.0,30.0,6.0,726.0,0.0,94.0,3.1,0.001,15.11,8.0,138.0
2023-12-06 19:00:00,3.44,6.8,17.3,24.1,27.0,29.0,8.0,726.2,0.0,94.0,3.1,0.0,14.91,9.2,142.0
2023-12-06 20:00:00,3.38,5.0,14.6,19.6,30.0,25.0,7.0,726.2,0.0,95.0,3.0,0.0,14.83,8.9,156.0
2023-12-06 21:00:00,3.4,4.5,14.5,19.1,29.0,24.0,6.0,726.2,0.0,95.0,3.0,0.0,14.73,8.3,169.0
2023-12-06 22:00:00,3.38,6.1,15.9,22.0,27.0,23.0,7.0,726.1,0.0,95.0,2.9,0.0,14.84,8.2,147.0
2023-12-06 23:00:00,3.3,3.5,12.2,15.7,28.0,23.0,6.0,725.8,0.0,95.0,3.0,0.0,14.9,6.6,153.0
2023-12-07 00:00:00,3.26,3.6,9.7,13.3,28.0,21.0,6.0,725.4,0.0,95.0,3.0,0.0,14.97,7.4,153.0
2023-12-07 01:00:00,3.15,2.8,6.7,9.5,31.0,19.0,6.5,724.9,0.0,95.0,3.1,0.0,14.92,8.3,148.0
2023-12-07 02:00:00,3.14,2.8,7.0,9.8,31.0,21.0,7.0,724.4,0.0,95.0,3.0,0.0,14.91,10.0,142.0
2023-12-07 03:00:00,3.13,2.7,6.7,9.6,32.0,22.0,7.5,724.0,0.0,94.92307692307692,3.0,0.0,14.81,10.1,136.0
2023-12-07 04:00:00,3.15,2.6,8.3,10.9,30.0,20.0,8.0,723.4,0.0,94.84615384615384,2.9,0.0,14.83,7.5,141.0
2023-12-07 05:00:00,3.14,2.7,6.2,8.9,31.0,23.0,12.0,723.1,0.0,94.76923076923076,2.9,0.0,14.77,6.1,154.0
2023-12-07 06:00:00,3.24,3.5,8.2,11.6,28.0,32.0,12.0,722.9,0.0,94.52307692307691,2.9,0.0,14.71,5.6,151.0
2023-12-07 07:00:00,3.41,9.2,17.1,26.3,17.0,27.0,10.0,722.8,0.0,94.25454545454544,3.0,0.0,14.74,5.8,144.0
2023-12-07 08:00:00,3.69,13.0,18.0,31.0,17.0,25.0,11.0,722.6,0.0,94.7090909090909,3.0,0.001,14.7,7.6,145.0
2023-12-07 09:00:00,3.76,26.4,19.2,45.7,16.0,25.0,12.0,722.7,0.0,94.6,3.2,0.014,14.81,5.8,150.0
2023-12-07 10:00:00,3.67,14.1,20.2,34.3,15.0,28.0,11.0,723.0,0.0,91.0,3.1,0.018,14.94,4.8,149.0
2023-12-07 11:00:00,3.74,15.8,17.4,33.2,18.0,29.0,10.0,722.9,0.0,89.2,3.2,0.04,15.17,4.9,130.0
2023-12-07 12:00:00,3.56,11.6,16.0,27.7,19.0,32.0,10.0,722.3,0.0,94.23076923076924,3.1,0.057,15.47,5.7,110.0
2023-12-07 13:00:00,3.59,15.7,16.1,31.8,20.0,30.0,13.0,721.3,0.0,94.15384615384616,3.3,0.075,16.06,4.8,109.0
2023-12-07 14:00:00,3.59,11.5,16.8,28.2,21.0,28.0,14.0,720.4,0.0,94.07692307692308,3.3,0.054,16.34,4.3,112.0
2023-12-07 15:00:00,3.77,14.1,19.5,33.5,19.0,36.0,15.0,719.7,0.0,94.0,3.4,0.041,16.76,3.6,101.0
2023-12-07 16:00:00,3.81,18.6,23.1,41.7,14.0,36.0,18.0,719.3,0.0,93.0,3.4,0.037,16.83,4.5,100.0
2023-12-07 17:00:00,3.63,11.6,21.2,32.7,14.0,47.0,18.0,719.1,0.0,91.0,3.3,0.025,16.78,5.0,136.0
2023-12-07 18:00:00,3.68,11.5,21.2,32.7,10.0,51.0,13.0,719.1,0.0,90.0,3.2,0.004,16.5,5.5,117.0
2023-12-07 19:00:00,3.74,12.8,20.8,33.5,9.0,47.0,14.0,719.2,0.0,91.0,3.3,0.0,16.08,6.4,134.0
2023-12-07 20:00:00,3.84,18.1,22.5,40.6,7.0,43.0,16.0,719.1,0.0,92.0,3.2,0.0,15.96,6.8,140.0
2023-12-07 21:00:00,3.94,26.2,21.3,47.5,7.0,54.0,17.0,719.4,0.0,92.0,3.2,0.0,15.98,5.7,136.0
2023-12-07 22:00:00,3.92,20.1,20.5,40.6,8.0,63.0,18.0,719.4,0.0,92.0,3.3,0.0,16.03,1.8,223.0
2023-12-07 23:00:00,3.95,42.0,20.8,62.9,7.0,63.0,24.0,719.3,0.0,91.0,3.3,0.0,15.79,3.4,71.0
2023-12-08 00:00:00,3.95,30.2,19.3,49.4,7.0,87.0,23.0,718.9,0.0,92.0,3.3,0.0,15.54,0.3,359.0
2023-12-08 01:00:00,4.0,38.9,18.3,57.2,7.0,71.0,24.0,718.4,0.0,92.0,3.3,0.0,15.46,2.3,78.0
2023-12-08 02:00:00,3.9,40.7,16.1,56.8,7.125,92.0,25.0,718.0,0.0,93.0,3.3,0.0,14.93,1.7,3.0
2023-12-08 03:00:00,3.91,26.0,22.8,48.8,7.25,80.0,28.0,717.6,0.0,93.0,3.2,0.0,14.86,3.5,344.0
2023-12-08 04:00:00,3.76,13.2,27.7,40.9,7.375,71.0,34.0,717.3,0.0,92.0,3.1,0.0,14.69,2.9,348.0
2023-12-08 05:00:00,3.86,17.0,21.3,38.3,7.65,72.0,33.0,716.9,0.0,92.0,3.2,0.0,13.62,1.1,260.0
2023-12-08 06:00:00,4.29,47.3,18.6,65.9,7.625,60.0,40.0,716.7,0.0,92.0,3.4,0.0,13.01,1.4,337.0
2023-12-08 07:00:00,4.97,83.7,17.1,100.9,7.75,82.0,40.0,716.8,0.0,92.0,3.7,0.0,12.73,1.3,24.0
2023-12-08 08:00:00,5.86,130.1,18.3,148.4,7.875,94.0,46.0,717.2,0.0,93.0,4.1,0.011,12.87,1.3,205.0
2023-12-08 09:00:00,5.82,135.1,30.6,165.7,8.0,132.0,49.0,717.4,0.0,92.0,4.1,0.081,16.15,1.1,66.0
2023-12-08 10:00:00,5.64,92.8,43.1,135.9,10.0,142.0,54.0,717.6,0.0,89.0,3.8,0.182,20.62,2.3,2.0
2023-12-08 11:00:00,5.65,58.7,57.9,116.7,16.0,157.0,59.0,717.4,0.0,68.0,3.7,0.293,23.98,2.6,31.0
2023-12-08 12:00:00,4.95,29.4,53.7,83.1,31.0,163.0,53.0,716.9,0.0,55.0,4.1,0.352,26.83,2.4,111.0
2023-12-08 13:00:00,4.08,20.1,40.1,60.2,37.0,139.0,38.0,716.1,0.0,48.0,4.4,0.375,27.86,4.7,162.0
2023-12-08 14:00:00,3.79,8.7,27.1,35.8,56.0,135.0,24.0,715.3,0.0,41.0,4.2,0.353,28.66,6.2,168.0
2023-12-08 15:00:00,3.74,7.7,26.8,34.5,61.0,101.0,21.0,714.8,0.0,41.0,3.9,0.248,29.19,7.1,182.0
2023-12-08 16:00:00,3.77,8.7,28.3,37.0,59.0,107.0,21.0,714.6,0.0,41.0,3.8,0.206,29.32,8.0,169.0
2023-12-08 17:00:00,3.72,6.8,23.1,29.9,47.0,105.0,17.0,714.7,0.0,46.0,3.7,0.107,27.98,8.8,171.0
2023-12-08 18:00:00,3.77,6.2,26.6,32.8,36.0,83.0,18.0,715.0,0.0,52.0,3.5,0.016,25.77,8.5,163.0
2023-12-08 19:00:00,4.12,10.5,40.6,51.2,16.0,112.0,25.0,715.5,0.0,57.0,3.6,0.0,23.55,2.8,175.0
2023-12-08 20:00:00,5.1,41.2,45.6,86.8,8.0,135.0,36.0,716.1,0.0,62.0,3.8,0.0,21.81,2.2,54.0
2023-12-08 21:00:00,5.75,69.1,46.6,115.6,7.0,194.0,58.0,716.5,0.0,70.0,3.9,0.0,20.9,2.5,45.0
2023-12-08 22:00:00,5.41,60.0,44.3,104.3,7.0,259.0,55.0,716.7,0.0,77.0,3.8,0.0,19.3,0.9,43.0
2023-12-08 23:00:00,6.22,83.8,38.3,122.1,8.0,239.0,54.0,717.1,0.0,82.0,3.8,0.0,18.45,1.3,330.0
2023-12-09 00:00:00,7.22,134.9,40.1,175.0,7.0,218.0,72.0,717.0,0.0,85.0,4.2,0.0,18.32,3.3,306.0
2023-12-09 01:00:00,6.04,108.9,41.4,150.3,7.0,268.0,60.0,716.9,0.0,85.0,4.1,0.0,17.85,3.5,313.0
2023-12-09 02:00:00,5.79,102.9,35.5,138.4,7.0,191.0,55.0,716.9,0.0,87.0,4.0,0.0,16.91,2.7,309.0
2023-12-09 03:00:00,5.48,85.9,34.3,120.2,7.142857142857143,171.0,49.0,716.7,0.0,86.0,3.8,0.0,17.07,3.9,262.0
2023-12-09 04:00:00,5.56,86.3,27.1,113.5,7.285714285714286,153.0,47.0,716.6,0.0,83.0,3.9,0.0,16.01,0.9,350.0
2023-12-09 05:00:00,5.4,112.5,23.5,136.0,7.428571428571429,141.0,50.0,716.6,0.0,86.0,4.0,0.0,14.83,1.4,333.0
2023-12-09 06:00:00,5.25,116.3,22.7,139.0,7.571428571428571,151.0,48.0,716.9,0.0,87.0,4.0,0.0,14.54,2.7,304.0
2023-12-09 07:00:00,5.66,131.4,22.2,153.6,7.714285714285714,139.0,46.0,717.5,0.0,87.0,4.2,0.0,14.37,2.2,269.0
2023-12-09 08:00:00,6.17,169.7,24.7,194.4,7.857142857142857,153.0,51.0,718.1,0.0,83.0,4.4,0.012,14.94,2.9,5.0
2023-12-09 09:00:00,5.7,151.4,40.7,192.1,8.0,191.0,56.0,718.6,0.0,77.0,4.2,0.084,18.82,4.0,251.0
2023-12-09 10:00:00,4.81,67.2,42.8,110.1,10.0,217.0,39.0,719.0,0.0,51.0,3.9,0.184,23.94,1.5,293.0
2023-12-09 11:00:00,5.11,50.5,59.1,109.6,17.0,213.0,44.0,719.1,0.0,46.0,4.0,0.293,26.87,4.2,43.0
2023-12-09 12:00:00,4.45,18.3,45.9,64.2,36.0,174.0,39.0,718.7,0.0,40.0,4.6,0.353,28.89,4.1,51.0
2023-12-09 13:00:00,3.69,9.8,27.9,37.7,45.0,148.0,25.0,718.0,0.0,35.0,4.4,0.378,29.74,6.1,34.0
2023-12-09 14:00:00,3.27,5.3,12.5,17.8,47.0,116.0,11.0,717.4,0.0,23.0,3.8,0.364,30.39,8.1,30.0
2023-12-09 15:00:00,3.21,4.3,8.4,12.7,51.0,61.0,7.0,717.2,0.0,19.0,3.4,0.262,31.71,5.4,37.0
2023-12-09 16:00:00,3.32,6.3,10.6,16.9,53.0,42.0,8.0,717.2,0.0,17.0,3.4,0.22,32.2,4.2,119.0
2023-12-09 17:00:00,3.31,3.5,11.4,15.0,45.0,52.0,12.0,717.9,0.0,45.0,3.6,0.106,28.0,13.2,44.0
2023-12-09 18:00:00,3.34,2.9,11.2,14.1,37.0,86.5,16.0,719.2,0.0,59.0,3.5,0.016,23.97,14.5,42.0
2023-12-09 19:00:00,3.31,2.7,11.3,14.0,38.0,121.0,21.0,720.4,0.0,64.0,3.7,0.0,21.48,13.2,33.0
2023-12-09 20:00:00,3.31,2.9,13.6,16.5,33.0,68.0,15.0,721.5,0.0,64.0,4.1,0.0,20.36,13.0,24.0
2023-12-09 21:00:00,3.33,2.9,13.4,16.3,32.0,57.0,16.0,722.7,0.0,58.0,4.0,0.0,20.03,9.5,13.0
2023-12-09 22:00:00,3.24,2.6,11.4,14.1,34.0,60.0,14.0,724.0,0.0,35.0,3.5,0.0,19.49,9.1,26.0
2023-12-09 23:00:00,3.17,2.6,9.7,12.3,38.0,68.0,11.0,725.2,0.0,23.0,3.7,0.0,18.41,10.6,27.0
2023-12-10 00:00:00,3.11,2.5,7.2,9.7,41.0,74.0,9.0,726.0,0.0,23.0,3.7,0.0,17.22,14.3,28.0
2023-12-10 01:00:00,3.1,2.5,6.5,9.0,39.0,87.0,6.0,726.7,0.0,27.0,3.5,0.0,15.85,14.9,35.0
2023-12-10 02:00:00,3.07,2.4,5.2,7.6,40.0,65.0,5.0,727.2,0.0,30.0,3.6,0.0,14.39,15.9,34.0
2023-12-10 03:00:00,3.04,2.3,4.3,6.6,41.0,45.0,5.0,727.7,0.0,27.0,3.4,0.0,13.39,16.5,29.0
2023-12-10 04:00:00,3.03,2.2,3.6,5.8,42.0,54.8,6.0,728.2,0.0,19.0,3.4,0.0,12.7,18.4,24.0
2023-12-10 05:00:00,3.03,2.2,3.3,5.6,41.0,64.6,6.0,728.7,0.0,23.0,3.1,0.0,11.39,18.3,26.0
2023-12-10 06:00:00,3.03,2.25,4.2,6.5,37.0,74.4,5.0,729.3,0.0,34.0,3.0,0.0,9.79,16.6,34.0
2023-12-10 07:00:00,3.04,2.3,4.9,7.2,35.0,84.2,4.0,729.8,0.0,42.0,3.1,0.0,8.57,14.0,32.0
2023-12-10 08:00:00,3.06,2.4,5.6,8.0,35.0,94.0,4.0,730.1,0.0,44.0,3.2,0.011,7.99,12.9,29.0
2023-12-10 09:00:00,3.08,3.1,5.6,8.6,35.0,35.0,4.0,730.5,0.0,43.0,3.1,0.087,8.87,13.4,25.0
2023-12-10 10:00:00,3.1,3.4,5.1,8.5,37.0,45.0,4.0,730.6,0.0,40.0,3.0,0.189,10.16,14.8,28.0
2023-12-10 11:00:00,3.08,3.3,4.6,8.0,39.0,42.0,4.0,730.5,0.0,38.0,3.0,0.301,11.19,14.0,31.0
2023-12-10 12:00:00,3.08,3.4,4.7,8.1,40.0,36.0,4.0,729.6,0.0,36.0,3.1,0.36,12.31,11.4,40.0
2023-12-10 13:00:00,3.08,3.2,4.5,7.7,42.0,37.0,4.0,728.2,0.0,35.0,2.9,0.383,13.18,10.4,45.0
2023-12-10 14:00:00,3.12,4.0,5.1,9.2,43.0,34.0,5.0,726.9,0.0,33.0,3.0,0.366,14.32,8.5,48.0
2023-12-10 15:00:00,3.09,3.4,4.9,8.3,45.0,39.0,5.0,726.2,0.0,31.0,3.2,0.27,15.72,5.8,39.0
